Analytics

Accel Impulse(lb*s),Accel Impulse Score(sec),Clawback(sec),Decel Impulse(lb*s),Decel Impulse Score(sec),Decel Width(sec),Impulse Ratio(ratio),Player Velo(mph),Player Weight(lb),Stride(in),Stride Angle(deg),Stride Ratio(%),X-Y Back(lb),X-Y Front(lb),Y Back(lb),Y Back Score(lb/lb),Y Front(lb),Y Front Score(lb/lb),Y Transfer(sec),YZ Back Score(lb/lb),YZ Front Score(lb/lb),YZ Transfer Back(sec),YZ Transfer Front(sec),Z Back(lb),Z Back Score(lb/lb),Z Front(lb),Z Front Score(lb/lb),Z Transfer(sec),Hip-Shoulder Separation(deg),Elbow Extension(deg),Shoulder Abduction(deg),Trunk Ant-Post Tilt(deg),Trunk Lateral Tilt(deg),Knee Extension - Foot Strike(deg),Knee Extension - Ball Release(deg),Chest Velocity(MPH),Trunk Velocity(MPH),Pelvis Velocity(MPH),Pitching Hand Velocity(MPH),Pitching Elbow Velocity(MPH),Lead Foot Velocity(MPH),Lead Knee Velocity(MPH),Elbow Extension Velocity(deg/s),Knee Extension Velocity(deg/s),Trunk Angular Velocity(deg/s),Pelvis Angular Velocity(deg/s),Pitch Speed(mph),Total Spin(rpm),Release Height(ft),Release Side(ft),Active Spin(rpm),Extension(ft),Gyro(deg),Horz Rel Angle(deg),Spin Efficiency(%),Vert Rel Angle(deg),Tilt(clock),I. Vert. Mov(in),Horz. Mov(in),Spin Axis(deg),Plate Height(ft),Plate Side(ft),Vert Appr Angle(deg),Horz Appr Angle(deg),Zone(zone),Radar Ball Speed(mph)
51.777,0.266,0.115,43.617,0.224,0.165,1.187,5.829,195.000,69.884,-4.228,95.732,0.867,-44.745,170.639,0.875,-237.656,1.219,0.240,2.372,3.326,0.030,0.000,291.894,1.497,411.009,2.108,0.270,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Data

Time,Fx(lb),Fy(lb),Fz(lb),X(in),Y(in)
0.000,-0.642,-4.990,199.986,-0.534,-10.066
0.005,-0.597,-4.032,196.401,-0.562,-9.914
0.010,-0.072,-4.571,213.231,-0.739,-9.913
0.015,0.114,-3.559,196.520,-0.640,-9.873
0.020,-0.247,-3.948,202.298,-0.551,-9.998
0.025,0.041,-3.929,200.750,-0.543,-9.988
0.030,0.003,-3.456,200.304,-0.524,-9.834
0.035,-0.202,-2.881,200.851,-0.474,-9.624
0.040,-0.655,-3.040,200.939,-0.383,-9.605
0.045,-0.612,-3.028,200.931,-0.382,-9.605
0.050,-0.566,-3.022,200.891,-0.383,-9.605
0.055,-0.515,-3.022,200.823,-0.384,-9.605
0.060,-0.456,-3.031,200.727,-0.385,-9.605
0.065,-0.394,-3.050,200.608,-0.386,-9.607
0.070,-0.341,-3.076,200.479,-0.387,-9.610
0.075,-0.304,-3.107,200.357,-0.387,-9.615
0.080,-0.283,-3.142,200.246,-0.386,-9.618
0.085,-0.274,-3.181,200.153,-0.385,-9.621
0.090,-0.280,-3.222,200.104,-0.383,-9.627
0.095,-0.302,-3.267,200.087,-0.379,-9.632
0.100,-0.342,-3.314,200.106,-0.375,-9.638
0.105,-0.388,-3.361,200.160,-0.372,-9.643
0.110,-0.427,-3.401,200.233,-0.368,-9.645
0.115,-0.460,-3.431,200.327,-0.364,-9.646
0.120,-0.491,-3.447,200.431,-0.361,-9.648
0.125,-0.521,-3.450,200.534,-0.358,-9.649
0.130,-0.552,-3.442,200.626,-0.356,-9.649
0.135,-0.573,-3.428,200.701,-0.354,-9.650
0.140,-0.580,-3.416,200.771,-0.352,-9.653
0.145,-0.579,-3.420,200.829,-0.351,-9.661
0.150,-0.578,-3.443,200.869,-0.350,-9.670
0.155,-0.578,-3.484,200.878,-0.350,-9.681
0.160,-0.574,-3.537,200.842,-0.350,-9.690
0.165,-0.556,-3.600,200.780,-0.351,-9.701
0.170,-0.521,-3.669,200.702,-0.352,-9.714
0.175,-0.480,-3.744,200.618,-0.353,-9.726
0.180,-0.444,-3.819,200.530,-0.355,-9.737
0.185,-0.418,-3.887,200.435,-0.355,-9.747
0.190,-0.396,-3.945,200.343,-0.357,-9.755
0.195,-0.381,-3.995,200.274,-0.357,-9.763
0.200,-0.372,-4.037,200.239,-0.356,-9.772
0.205,-0.378,-4.073,200.238,-0.355,-9.785
0.210,-0.395,-4.107,200.256,-0.355,-9.798
0.215,-0.419,-4.141,200.280,-0.355,-9.809
0.220,-0.442,-4.171,200.287,-0.355,-9.818
0.225,-0.451,-4.195,200.271,-0.355,-9.822
0.230,-0.451,-4.212,200.257,-0.356,-9.826
0.235,-0.437,-4.227,200.243,-0.358,-9.831
