Analytics

Accel Impulse(lb*s),Accel Impulse Score(sec),Clawback(sec),Decel Impulse(lb*s),Decel Impulse Score(sec),Decel Width(sec),Impulse Ratio(ratio),Player Velo(mph),Player Weight(lb),Stride(in),Stride Angle(deg),Stride Ratio(%),X-Y Back(lb),X-Y Front(lb),Y Back(lb),Y Back Score(lb/lb),Y Front(lb),Y Front Score(lb/lb),Y Transfer(sec),YZ Back Score(lb/lb),YZ Front Score(lb/lb),YZ Transfer Back(sec),YZ Transfer Front(sec),Z Back(lb),Z Back Score(lb/lb),Z Front(lb),Z Front Score(lb/lb),Z Transfer(sec),Hip-Shoulder Separation(deg),Elbow Extension(deg),Shoulder Abduction(deg),Trunk Ant-Post Tilt(deg),Trunk Lateral Tilt(deg),Knee Extension - Foot Strike(deg),Knee Extension - Ball Release(deg),Chest Velocity(MPH),Trunk Velocity(MPH),Pelvis Velocity(MPH),Pitching Hand Velocity(MPH),Pitching Elbow Velocity(MPH),Lead Foot Velocity(MPH),Lead Knee Velocity(MPH),Elbow Extension Velocity(deg/s),Knee Extension Velocity(deg/s),Trunk Angular Velocity(deg/s),Pelvis Angular Velocity(deg/s),Pitch Speed(mph),Total Spin(rpm),Release Height(ft),Release Side(ft),Active Spin(rpm),Extension(ft),Gyro(deg),Horz Rel Angle(deg),Spin Efficiency(%),Vert Rel Angle(deg),Tilt(clock),I. Vert. Mov(in),Horz. Mov(in),Spin Axis(deg),Plate Height(ft),Plate Side(ft),Vert Appr Angle(deg),Horz Appr Angle(deg),Zone(zone),Radar Ball Speed(mph)
53.977,0.277,0.095,43.627,0.224,0.160,1.237,6.077,195.000,69.530,-3.118,95.247,-1.572,-46.213,185.661,0.952,-242.333,1.243,0.270,2.590,3.408,0.040,0.015,319.331,1.638,422.221,2.165,0.295,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Data

Time,Fx(lb),Fy(lb),Fz(lb),X(in),Y(in)
0.000,1.063,-1.868,201.802,-0.181,-9.874
0.005,0.820,-1.872,198.526,-0.161,-9.945
0.010,1.135,-1.789,199.527,-0.216,-9.899
0.015,1.010,-1.793,200.184,-0.206,-9.851
0.020,0.851,-1.695,199.466,-0.189,-9.845
0.025,0.989,-1.560,199.898,-0.305,-9.761
0.030,1.447,-1.481,199.290,-0.388,-9.683
0.035,1.205,-2.267,199.385,-0.374,-9.924
0.040,3.647,-6.898,198.677,-0.750,-11.163
0.045,3.785,-7.178,199.003,-0.770,-11.229
0.050,3.846,-7.499,199.329,-0.790,-11.301
0.055,3.836,-7.855,199.629,-0.807,-11.378
0.060,3.818,-8.236,199.875,-0.822,-11.455
0.065,3.846,-8.640,200.067,-0.837,-11.532
0.070,3.915,-9.069,200.232,-0.850,-11.609
0.075,3.972,-9.513,200.358,-0.861,-11.684
0.080,3.962,-9.955,200.441,-0.869,-11.762
0.085,3.886,-10.377,200.495,-0.876,-11.844
0.090,3.806,-10.779,200.530,-0.881,-11.926
0.095,3.783,-11.176,200.544,-0.884,-12.003
0.100,3.812,-11.585,200.562,-0.883,-12.072
0.105,3.823,-12.010,200.599,-0.879,-12.132
0.110,3.749,-12.440,200.668,-0.875,-12.183
0.115,3.597,-12.852,200.790,-0.872,-12.225
0.120,3.450,-13.223,201.016,-0.869,-12.252
0.125,3.398,-13.536,201.385,-0.863,-12.263
0.130,3.452,-13.780,201.915,-0.858,-12.257
0.135,3.543,-13.951,202.631,-0.853,-12.240
0.140,3.610,-14.051,203.507,-0.850,-12.206
0.145,3.693,-14.096,204.489,-0.846,-12.151
0.150,3.906,-14.105,205.512,-0.837,-12.078
0.155,4.319,-14.091,206.483,-0.823,-11.993
0.160,4.892,-14.058,207.290,-0.803,-11.894
0.165,5.490,-14.012,207.846,-0.778,-11.775
0.170,6.016,-13.959,208.122,-0.743,-11.633
0.175,6.476,-13.878,208.137,-0.694,-11.472
0.180,6.925,-13.720,207.947,-0.629,-11.303
0.185,7.353,-13.405,207.590,-0.550,-11.138
0.190,7.678,-12.867,207.074,-0.458,-10.975
0.195,7.811,-12.097,206.407,-0.351,-10.794
0.200,7.711,-11.132,205.589,-0.226,-10.590
0.205,7.386,-10.016,204.607,-0.086,-10.372
0.210,6.868,-8.770,203.449,0.063,-10.142
0.215,6.226,-7.411,202.169,0.220,-9.869
0.220,5.510,-5.974,200.926,0.393,-9.530
0.225,4.699,-4.526,199.965,0.579,-9.150
0.230,3.758,-3.165,199.648,0.762,-8.764
0.235,2.744,-1.975,200.402,0.929,-8.370
0.240,1.825,-0.973,202.565,1.081,-7.979
0.245,1.172,-0.056,206.406,1.222,-7.633
0.250,0.829,1.014,211.970,1.337,-7.354
0.255,0.699,2.456,218.938,1.411,-7.155
0.260,0.712,4.254,226.678,1.444,-7.015
0.265,0.936,6.165,234.513,1.449,-6.881
0.270,1.546,7.912,241.788,1.433,-6.712
0.275,2.597,9.318,247.887,1.392,-6.509
0.280,3.933,10.424,252.424,1.318,-6.287
0.285,5.331,11.377,255.168,1.215,-6.024
0.290,6.635,12.255,255.967,1.078,-5.683
0.295,7.820,13.051,254.976,0.922,-5.296
0.300,8.898,13.780,252.661,0.736,-4.875
0.305,9.858,14.527,249.450,0.519,-4.432
0.310,10.547,15.391,245.674,0.280,-3.982
0.315,10.728,16.475,241.690,0.026,-3.538
0.320,10.242,17.782,237.805,-0.230,-3.087
0.325,9.125,19.243,234.283,-0.479,-2.629
0.330,7.732,20.711,231.583,-0.699,-2.219
0.335,6.547,22.036,230.159,-0.879,-1.909
0.340,5.816,23.164,229.915,-1.018,-1.734
0.345,5.381,24.101,230.505,-1.126,-1.682
0.350,4.946,24.966,231.492,-1.196,-1.663
0.355,4.441,25.811,232.323,-1.228,-1.622
0.360,4.110,26.617,232.662,-1.239,-1.586
0.365,4.266,27.290,232.500,-1.243,-1.582
0.370,4.857,27.720,231.812,-1.245,-1.610
0.375,5.418,27.900,230.407,-1.242,-1.633
0.380,5.503,27.922,228.225,-1.234,-1.622
0.385,5.100,27.931,225.375,-1.225,-1.560
0.390,4.586,27.981,222.035,-1.219,-1.482
0.395,4.358,28.096,218.544,-1.212,-1.438
0.400,4.504,28.239,215.240,-1.198,-1.431
0.405,4.760,28.345,212.082,-1.181,-1.454
0.410,4.792,28.414,208.867,-1.167,-1.484
0.415,4.502,28.466,205.375,-1.159,-1.502
0.420,4.086,28.517,201.534,-1.151,-1.479
0.425,3.827,28.557,197.450,-1.142,-1.410
0.430,3.819,28.533,193.370,-1.133,-1.346
0.435,3.890,28.398,189.539,-1.127,-1.326
0.440,3.793,28.165,185.998,-1.119,-1.345
0.445,3.433,27.900,182.699,-1.108,-1.384
0.450,2.954,27.689,179.593,-1.097,-1.395
0.455,2.568,27.554,176.681,-1.089,-1.361
0.460,2.374,27.451,174.107,-1.086,-1.306
0.465,2.295,27.346,172.024,-1.080,-1.273
0.470,2.178,27.255,170.481,-1.073,-1.290
0.475,1.945,27.226,169.406,-1.065,-1.330
0.480,1.612,27.300,168.557,-1.055,-1.371
0.485,1.267,27.480,167.688,-1.044,-1.392
0.490,0.977,27.723,166.661,-1.031,-1.384
0.495,0.753,27.963,165.402,-1.015,-1.363
0.500,0.515,28.145,163.960,-0.995,-1.345
