Analytics

Accel Impulse(lb*s),Accel Impulse Score(sec),Clawback(sec),Decel Impulse(lb*s),Decel Impulse Score(sec),Decel Width(sec),Impulse Ratio(ratio),Player Velo(mph),Player Weight(lb),Stride(in),Stride Angle(deg),Stride Ratio(%),X-Y Back(lb),X-Y Front(lb),Y Back(lb),Y Back Score(lb/lb),Y Front(lb),Y Front Score(lb/lb),Y Transfer(sec),YZ Back Score(lb/lb),YZ Front Score(lb/lb),YZ Transfer Back(sec),YZ Transfer Front(sec),Z Back(lb),Z Back Score(lb/lb),Z Front(lb),Z Front Score(lb/lb),Z Transfer(sec),Hip-Shoulder Separation(deg),Elbow Extension(deg),Shoulder Abduction(deg),Trunk Ant-Post Tilt(deg),Trunk Lateral Tilt(deg),Knee Extension - Foot Strike(deg),Knee Extension - Ball Release(deg),Chest Velocity(MPH),Trunk Velocity(MPH),Pelvis Velocity(MPH),Pitching Hand Velocity(MPH),Pitching Elbow Velocity(MPH),Lead Foot Velocity(MPH),Lead Knee Velocity(MPH),Elbow Extension Velocity(deg/s),Knee Extension Velocity(deg/s),Trunk Angular Velocity(deg/s),Pelvis Angular Velocity(deg/s),Pitch Speed(mph),Total Spin(rpm),Release Height(ft),Release Side(ft),Active Spin(rpm),Extension(ft),Gyro(deg),Horz Rel Angle(deg),Spin Efficiency(%),Vert Rel Angle(deg),Tilt(clock),I. Vert. Mov(in),Horz. Mov(in),Spin Axis(deg),Plate Height(ft),Plate Side(ft),Vert Appr Angle(deg),Horz Appr Angle(deg),Zone(zone),Radar Ball Speed(mph)
53.160,0.273,0.100,43.773,0.224,0.160,1.214,5.985,195.000,70.758,-3.547,96.929,3.106,-29.950,172.379,0.884,-250.418,1.284,0.250,2.392,3.394,0.030,0.005,294.140,1.508,411.426,2.110,0.275,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Data

Time,Fx(lb),Fy(lb),Fz(lb),X(in),Y(in)
0.000,1.122,-2.093,200.383,-0.723,-9.115
0.005,1.555,-2.208,200.934,-0.812,-9.189
0.010,1.073,-2.072,194.639,-0.807,-9.204
0.015,1.588,-2.286,201.763,-0.974,-9.234
0.020,1.552,-2.204,200.850,-0.954,-9.251
0.025,1.287,-2.255,200.062,-0.964,-9.299
0.030,1.250,-2.512,201.332,-1.038,-9.361
0.035,1.649,-2.600,200.416,-1.112,-9.396
0.040,1.670,-2.595,200.327,-1.114,-9.394
0.045,1.689,-2.592,200.251,-1.116,-9.392
0.050,1.717,-2.592,200.191,-1.118,-9.391
0.055,1.747,-2.593,200.159,-1.119,-9.392
0.060,1.762,-2.597,200.146,-1.120,-9.392
0.065,1.753,-2.600,200.153,-1.121,-9.394
0.070,1.728,-2.601,200.174,-1.122,-9.395
0.075,1.707,-2.599,200.203,-1.122,-9.395
0.080,1.697,-2.594,200.242,-1.123,-9.395
0.085,1.698,-2.587,200.291,-1.124,-9.397
0.090,1.696,-2.586,200.361,-1.123,-9.400
0.095,1.679,-2.592,200.425,-1.124,-9.404
0.100,1.657,-2.604,200.481,-1.124,-9.409
0.105,1.643,-2.622,200.516,-1.124,-9.414
0.110,1.650,-2.643,200.525,-1.124,-9.417
0.115,1.669,-2.673,200.525,-1.125,-9.421
0.120,1.688,-2.706,200.524,-1.124,-9.429
0.125,1.681,-2.741,200.521,-1.124,-9.437
0.130,1.651,-2.772,200.504,-1.123,-9.444
0.135,1.620,-2.791,200.487,-1.123,-9.448
0.140,1.596,-2.805,200.474,-1.123,-9.448
0.145,1.587,-2.813,200.481,-1.122,-9.447
0.150,1.579,-2.817,200.518,-1.122,-9.447
0.155,1.561,-2.817,200.586,-1.123,-9.449
0.160,1.530,-2.811,200.664,-1.124,-9.449
0.165,1.508,-2.796,200.741,-1.124,-9.448
0.170,1.502,-2.776,200.811,-1.126,-9.446
0.175,1.516,-2.753,200.860,-1.126,-9.444
0.180,1.539,-2.730,200.891,-1.128,-9.444
0.185,1.562,-2.714,200.909,-1.129,-9.449
0.190,1.580,-2.709,200.907,-1.130,-9.455
0.195,1.596,-2.713,200.878,-1.132,-9.461
