Analytics

Accel Impulse(lb*s),Accel Impulse Score(sec),Clawback(sec),Decel Impulse(lb*s),Decel Impulse Score(sec),Decel Width(sec),Impulse Ratio(ratio),Player Velo(mph),Player Weight(lb),Stride(in),Stride Angle(deg),Stride Ratio(%),X-Y Back(lb),X-Y Front(lb),Y Back(lb),Y Back Score(lb/lb),Y Front(lb),Y Front Score(lb/lb),Y Transfer(sec),YZ Back Score(lb/lb),YZ Front Score(lb/lb),YZ Transfer Back(sec),YZ Transfer Front(sec),Z Back(lb),Z Back Score(lb/lb),Z Front(lb),Z Front Score(lb/lb),Z Transfer(sec),Hip-Shoulder Separation(deg),Elbow Extension(deg),Shoulder Abduction(deg),Trunk Ant-Post Tilt(deg),Trunk Lateral Tilt(deg),Knee Extension - Foot Strike(deg),Knee Extension - Ball Release(deg),Chest Velocity(MPH),Trunk Velocity(MPH),Pelvis Velocity(MPH),Pitching Hand Velocity(MPH),Pitching Elbow Velocity(MPH),Lead Foot Velocity(MPH),Lead Knee Velocity(MPH),Elbow Extension Velocity(deg/s),Knee Extension Velocity(deg/s),Trunk Angular Velocity(deg/s),Pelvis Angular Velocity(deg/s),Pitch Speed(mph),Total Spin(rpm),Release Height(ft),Release Side(ft),Active Spin(rpm),Extension(ft),Gyro(deg),Horz Rel Angle(deg),Spin Efficiency(%),Vert Rel Angle(deg),Tilt(clock),I. Vert. Mov(in),Horz. Mov(in),Spin Axis(deg),Plate Height(ft),Plate Side(ft),Vert Appr Angle(deg),Horz Appr Angle(deg),Zone(zone),Radar Ball Speed(mph)
48.688,0.250,0.120,37.666,0.193,0.170,1.293,5.482,195.000,65.742,-1.721,90.057,2.086,-19.747,137.574,0.706,-202.969,1.041,0.260,2.181,3.094,0.050,0.000,287.723,1.476,400.351,2.053,0.310,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Data

Time,Fx(lb),Fy(lb),Fz(lb),X(in),Y(in)
0.000,0.021,0.007,0.075,10.735,-69.993
0.005,1.447,-2.543,201.907,0.048,-9.979
0.010,1.399,-2.575,201.389,0.050,-10.034
0.015,1.516,-2.594,201.609,0.023,-10.018
0.020,1.490,-2.560,201.793,-0.038,-9.981
0.025,1.500,-2.475,200.709,-0.100,-9.932
0.030,1.616,-2.275,201.490,-0.130,-9.837
0.035,1.660,-3.269,200.311,-0.203,-10.146
0.040,2.765,-5.345,201.218,-0.424,-10.643
0.045,2.839,-5.488,201.258,-0.439,-10.689
0.050,2.910,-5.643,201.240,-0.454,-10.738
0.055,2.988,-5.823,201.125,-0.470,-10.787
0.060,3.081,-6.032,200.996,-0.487,-10.843
0.065,3.196,-6.275,200.893,-0.504,-10.903
0.070,3.323,-6.549,200.788,-0.519,-10.959
0.075,3.437,-6.840,200.746,-0.535,-11.020
0.080,3.523,-7.137,200.778,-0.550,-11.089
0.085,3.591,-7.434,200.817,-0.565,-11.155
0.090,3.661,-7.728,200.876,-0.577,-11.217
0.095,3.742,-8.025,200.996,-0.587,-11.278
0.100,3.822,-8.343,201.119,-0.596,-11.341
0.105,3.880,-8.690,201.216,-0.604,-11.414
0.110,3.922,-9.065,201.292,-0.612,-11.499
0.115,3.979,-9.473,201.278,-0.618,-11.584
0.120,4.076,-9.913,201.142,-0.622,-11.665
0.125,4.199,-10.379,200.947,-0.624,-11.748
0.130,4.299,-10.871,200.715,-0.626,-11.841
0.135,4.342,-11.378,200.457,-0.626,-11.938
0.140,4.312,-11.881,200.244,-0.623,-12.035
0.145,4.206,-12.366,200.119,-0.617,-12.123
0.150,4.036,-12.833,200.071,-0.606,-12.205
0.155,3.813,-13.286,200.145,-0.595,-12.288
0.160,3.556,-13.726,200.363,-0.584,-12.369
0.165,3.288,-14.156,200.678,-0.573,-12.437
0.170,3.050,-14.573,201.078,-0.562,-12.482
0.175,2.862,-14.972,201.615,-0.550,-12.514
0.180,2.749,-15.355,202.259,-0.539,-12.541
0.185,2.732,-15.708,202.975,-0.530,-12.570
0.190,2.810,-16.014,203.729,-0.523,-12.589
0.195,2.959,-16.268,204.420,-0.516,-12.584
0.200,3.143,-16.484,205.005,-0.506,-12.564
0.205,3.339,-16.682,205.536,-0.494,-12.545
0.210,3.532,-16.880,206.013,-0.480,-12.540
0.215,3.726,-17.076,206.353,-0.464,-12.542
0.220,3.923,-17.254,206.516,-0.444,-12.540
0.225,4.117,-17.404,206.463,-0.419,-12.523
0.230,4.266,-17.526,206.175,-0.388,-12.499
0.235,4.337,-17.615,205.740,-0.353,-12.484
0.240,4.331,-17.665,205.254,-0.315,-12.473
0.245,4.295,-17.670,204.725,-0.272,-12.455
0.250,4.276,-17.622,204.172,-0.222,-12.425
0.255,4.259,-17.514,203.652,-0.166,-12.383
0.260,4.195,-17.343,203.153,-0.106,-12.327
0.265,4.077,-17.105,202.657,-0.043,-12.253
0.270,3.985,-16.804,202.207,0.027,-12.158
0.275,3.983,-16.469,201.847,0.109,-12.031
0.280,4.015,-16.122,201.546,0.203,-11.877
0.285,3.924,-15.749,201.314,0.305,-11.716
0.290,3.628,-15.295,201.132,0.411,-11.534
0.295,3.232,-14.720,200.905,0.525,-11.302
0.300,2.907,-14.014,200.717,0.654,-11.024
0.305,2.667,-13.203,200.789,0.796,-10.739
0.310,2.345,-12.331,201.224,0.941,-10.473
0.315,1.810,-11.384,201.985,1.082,-10.221
0.320,1.139,-10.330,203.123,1.225,-9.971
0.325,0.552,-9.168,204.641,1.373,-9.691
0.330,0.161,-7.963,206.595,1.523,-9.410
0.335,-0.136,-6.793,209.136,1.656,-9.181
0.340,-0.489,-5.706,212.299,1.770,-8.994
0.345,-0.874,-4.737,215.943,1.871,-8.815
0.350,-1.132,-3.874,219.971,1.964,-8.638
0.355,-1.163,-3.116,224.292,2.040,-8.480
0.360,-1.018,-2.480,228.588,2.094,-8.328
0.365,-0.801,-1.964,232.624,2.129,-8.178
0.370,-0.530,-1.543,236.236,2.152,-8.024
0.375,-0.128,-1.185,239.286,2.165,-7.848
0.380,0.435,-0.863,241.597,2.159,-7.651
0.385,1.100,-0.536,243.026,2.128,-7.449
0.390,1.799,-0.209,243.442,2.072,-7.223
0.395,2.565,0.089,242.782,1.995,-6.928
0.400,3.466,0.398,241.280,1.894,-6.568
0.405,4.489,0.807,239.243,1.764,-6.173
0.410,5.494,1.420,236.948,1.594,-5.756
0.415,6.329,2.298,234.615,1.403,-5.323
0.420,6.950,3.415,232.395,1.191,-4.896
0.425,7.409,4.680,230.326,0.968,-4.466
0.430,7.736,6.023,228.420,0.746,-4.019
0.435,7.858,7.418,226.750,0.530,-3.583
0.440,7.652,8.840,225.397,0.326,-3.190
0.445,7.067,10.254,224.407,0.139,-2.841
0.450,6.174,11.623,223.869,-0.023,-2.540
0.455,5.173,12.899,223.794,-0.152,-2.297
0.460,4.312,14.017,224.238,-0.241,-2.105
0.465,3.702,14.950,225.178,-0.297,-1.972
0.470,3.266,15.690,226.473,-0.334,-1.925
0.475,2.883,16.272,227.908,-0.354,-1.920
0.480,2.540,16.720,229.183,-0.352,-1.913
0.485,2.353,17.051,230.105,-0.332,-1.918
0.490,2.438,17.255,230.541,-0.304,-1.931
0.495,2.716,17.317,230.389,-0.276,-1.948
0.500,2.917,17.297,229.591,-0.248,-1.971
0.505,2.816,17.260,228.110,-0.219,-1.984
0.510,2.449,17.249,226.035,-0.186,-1.955
0.515,2.027,17.260,223.603,-0.153,-1.911
0.520,1.733,17.261,221.072,-0.122,-1.899
0.525,1.564,17.222,218.617,-0.093,-1.913
0.530,1.387,17.131,216.249,-0.065,-1.946
0.535,1.094,17.013,213.938,-0.041,-1.984
0.540,0.721,16.903,211.574,-0.025,-1.996
0.545,0.412,16.822,209.196,-0.013,-1.973
0.550,0.272,16.798,206.961,-0.004,-1.941
0.555,0.281,16.820,204.932,0.003,-1.940
0.560,0.314,16.872,203.163,0.004,-1.970
0.565,0.267,16.940,201.648,-0.002,-2.002
0.570,0.153,17.026,200.255,-0.012,-2.020
0.575,0.091,17.146,198.878,-0.023,-2.012
0.580,0.158,17.295,197.543,-0.039,-1.993
0.585,0.326,17.445,196.300,-0.060,-1.980
0.590,0.491,17.565,195.173,-0.085,-1.979
0.595,0.581,17.663,194.172,-0.113,-1.991
0.600,0.620,17.774,193.260,-0.143,-2.001
0.605,0.682,17.913,192.282,-0.175,-2.005
0.610,0.787,18.069,191.195,-0.205,-2.005
0.615,0.872,18.201,190.031,-0.235,-1.999
0.620,0.864,18.272,188.741,-0.263,-1.994
0.625,0.744,18.284,187.365,-0.290,-1.996
0.630,0.562,18.262,185.918,-0.310,-2.005
0.635,0.366,18.229,184.354,-0.325,-2.014
0.640,0.157,18.200,182.627,-0.335,-2.022
0.645,-0.107,18.169,180.742,-0.344,-2.032
0.650,-0.441,18.118,178.732,-0.349,-2.036
0.655,-0.821,18.037,176.587,-0.348,-2.032
0.660,-1.205,17.930,174.374,-0.342,-2.034
0.665,-1.572,17.817,172.112,-0.334,-2.045
0.670,-1.935,17.716,169.737,-0.329,-2.060
0.675,-2.307,17.646,167.267,-0.323,-2.071
0.680,-2.680,17.613,164.775,-0.318,-2.068
0.685,-3.013,17.612,162.291,-0.316,-2.043
0.690,-3.278,17.652,159.879,-0.319,-2.019
0.695,-3.480,17.744,157.603,-0.323,-2.021
0.700,-3.674,17.897,155.441,-0.330,-2.041
0.705,-3.903,18.108,153.330,-0.340,-2.052
0.710,-4.174,18.357,151.270,-0.354,-2.045
0.715,-4.447,18.607,149.280,-0.370,-2.018
0.720,-4.682,18.813,147.314,-0.387,-1.991
0.725,-4.873,18.954,145.423,-0.404,-1.986
0.730,-5.049,19.040,143.611,-0.423,-1.991
0.735,-5.249,19.090,141.832,-0.441,-1.986
0.740,-5.479,19.130,140.096,-0.457,-1.961
0.745,-5.718,19.187,138.419,-0.471,-1.930
0.750,-5.923,19.288,136.763,-0.484,-1.912
0.755,-6.072,19.447,135.087,-0.494,-1.914
0.760,-6.189,19.648,133.453,-0.503,-1.920
