Analytics

Accel Impulse(lb*s),Accel Impulse Score(sec),Clawback(sec),Decel Impulse(lb*s),Decel Impulse Score(sec),Decel Width(sec),Impulse Ratio(ratio),Player Velo(mph),Player Weight(lb),Stride(in),Stride Angle(deg),Stride Ratio(%),X-Y Back(lb),X-Y Front(lb),Y Back(lb),Y Back Score(lb/lb),Y Front(lb),Y Front Score(lb/lb),Y Transfer(sec),YZ Back Score(lb/lb),YZ Front Score(lb/lb),YZ Transfer Back(sec),YZ Transfer Front(sec),Z Back(lb),Z Back Score(lb/lb),Z Front(lb),Z Front Score(lb/lb),Z Transfer(sec),Hip-Shoulder Separation(deg),Elbow Extension(deg),Shoulder Abduction(deg),Trunk Ant-Post Tilt(deg),Trunk Lateral Tilt(deg),Knee Extension - Foot Strike(deg),Knee Extension - Ball Release(deg),Chest Velocity(MPH),Trunk Velocity(MPH),Pelvis Velocity(MPH),Pitching Hand Velocity(MPH),Pitching Elbow Velocity(MPH),Lead Foot Velocity(MPH),Lead Knee Velocity(MPH),Elbow Extension Velocity(deg/s),Knee Extension Velocity(deg/s),Trunk Angular Velocity(deg/s),Pelvis Angular Velocity(deg/s),Pitch Speed(mph),Total Spin(rpm),Release Height(ft),Release Side(ft),Active Spin(rpm),Extension(ft),Gyro(deg),Horz Rel Angle(deg),Spin Efficiency(%),Vert Rel Angle(deg),Tilt(clock),I. Vert. Mov(in),Horz. Mov(in),Spin Axis(deg),Plate Height(ft),Plate Side(ft),Vert Appr Angle(deg),Horz Appr Angle(deg),Zone(zone),Radar Ball Speed(mph)
52.728,0.270,0.110,41.976,0.215,0.150,1.256,5.936,195.000,69.945,-2.897,95.815,7.058,-19.066,168.768,0.865,-246.125,1.262,0.240,2.331,3.387,0.035,0.000,285.850,1.466,414.407,2.125,0.275,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Data

Time,Fx(lb),Fy(lb),Fz(lb),X(in),Y(in)
0.000,2.158,-2.149,200.440,-1.477,-9.769
0.005,1.426,-2.370,200.219,-1.381,-9.746
0.010,1.595,-2.625,200.833,-1.332,-9.826
0.015,1.280,-2.517,200.785,-1.245,-9.759
0.020,1.252,-2.283,200.581,-1.186,-9.642
0.025,1.563,-2.341,200.629,-1.168,-9.603
0.030,1.414,-2.170,200.328,-1.163,-9.572
0.035,1.654,-2.307,201.112,-1.170,-9.574
0.040,1.549,-2.756,200.450,-1.111,-9.698
0.045,1.451,-2.913,200.534,-1.103,-9.739
0.050,1.457,-2.971,200.589,-1.100,-9.753
0.055,1.479,-3.036,200.637,-1.098,-9.765
0.060,1.503,-3.108,200.695,-1.097,-9.780
0.065,1.522,-3.184,200.762,-1.095,-9.795
0.070,1.547,-3.260,200.808,-1.094,-9.810
0.075,1.592,-3.330,200.828,-1.094,-9.825
0.080,1.650,-3.391,200.818,-1.092,-9.842
0.085,1.705,-3.447,200.782,-1.092,-9.856
0.090,1.741,-3.501,200.718,-1.091,-9.871
0.095,1.751,-3.552,200.644,-1.089,-9.887
0.100,1.745,-3.598,200.571,-1.087,-9.904
0.105,1.738,-3.639,200.490,-1.084,-9.918
0.110,1.738,-3.674,200.418,-1.081,-9.932
0.115,1.743,-3.704,200.363,-1.078,-9.947
0.120,1.744,-3.734,200.315,-1.073,-9.961
0.125,1.735,-3.772,200.276,-1.068,-9.975
0.130,1.722,-3.823,200.264,-1.061,-9.991
0.135,1.711,-3.888,200.273,-1.053,-10.010
0.140,1.700,-3.969,200.275,-1.044,-10.032
0.145,1.687,-4.060,200.275,-1.035,-10.059
0.150,1.665,-4.159,200.266,-1.025,-10.085
0.155,1.630,-4.272,200.247,-1.015,-10.110
0.160,1.579,-4.398,200.235,-1.004,-10.138
0.165,1.523,-4.534,200.258,-0.995,-10.171
0.170,1.468,-4.673,200.298,-0.985,-10.206
0.175,1.424,-4.814,200.351,-0.978,-10.241
0.180,1.388,-4.953,200.408,-0.971,-10.278
0.185,1.348,-5.095,200.475,-0.965,-10.314
0.190,1.302,-5.249,200.542,-0.958,-10.352
0.195,1.262,-5.415,200.640,-0.952,-10.395
0.200,1.238,-5.586,200.732,-0.946,-10.447
0.205,1.237,-5.762,200.777,-0.941,-10.506
0.210,1.251,-5.946,200.741,-0.937,-10.565
0.215,1.269,-6.154,200.619,-0.933,-10.623
0.220,1.283,-6.404,200.420,-0.931,-10.683
0.225,1.301,-6.701,200.177,-0.931,-10.745
0.230,1.337,-7.036,199.926,-0.933,-10.812
0.235,1.389,-7.391,199.667,-0.937,-10.881
0.240,1.449,-7.741,199.414,-0.944,-10.945
0.245,1.504,-8.065,199.173,-0.952,-11.000
0.250,1.552,-8.350,198.976,-0.963,-11.051
0.255,1.599,-8.602,198.854,-0.974,-11.103
0.260,1.653,-8.830,198.856,-0.986,-11.155
0.265,1.707,-9.048,198.959,-0.998,-11.210
0.270,1.751,-9.269,199.144,-1.008,-11.265
0.275,1.783,-9.498,199.363,-1.018,-11.315
0.280,1.811,-9.746,199.600,-1.027,-11.359
0.285,1.843,-10.013,199.833,-1.034,-11.406
0.290,1.881,-10.304,200.067,-1.042,-11.456
0.295,1.919,-10.605,200.269,-1.048,-11.507
0.300,1.949,-10.907,200.425,-1.054,-11.552
0.305,1.961,-11.203,200.527,-1.059,-11.594
0.310,1.950,-11.490,200.597,-1.066,-11.636
0.315,1.912,-11.766,200.644,-1.073,-11.684
0.320,1.861,-12.033,200.691,-1.081,-11.731
0.325,1.819,-12.298,200.756,-1.089,-11.772
0.330,1.805,-12.568,200.848,-1.096,-11.804
0.335,1.812,-12.840,200.966,-1.103,-11.833
0.340,1.841,-13.104,201.110,-1.111,-11.860
0.345,1.908,-13.348,201.252,-1.121,-11.876
0.350,2.045,-13.565,201.347,-1.130,-11.878
0.355,2.263,-13.758,201.405,-1.138,-11.872
0.360,2.529,-13.934,201.449,-1.146,-11.863
0.365,2.783,-14.095,201.497,-1.155,-11.851
