Analytics

Accel Impulse(lb*s),Accel Impulse Score(sec),Clawback(sec),Decel Impulse(lb*s),Decel Impulse Score(sec),Decel Width(sec),Impulse Ratio(ratio),Player Velo(mph),Player Weight(lb),Stride(in),Stride Angle(deg),Stride Ratio(%),X-Y Back(lb),X-Y Front(lb),Y Back(lb),Y Back Score(lb/lb),Y Front(lb),Y Front Score(lb/lb),Y Transfer(sec),YZ Back Score(lb/lb),YZ Front Score(lb/lb),YZ Transfer Back(sec),YZ Transfer Front(sec),Z Back(lb),Z Back Score(lb/lb),Z Front(lb),Z Front Score(lb/lb),Z Transfer(sec),Hip-Shoulder Separation(deg),Elbow Extension(deg),Shoulder Abduction(deg),Trunk Ant-Post Tilt(deg),Trunk Lateral Tilt(deg),Knee Extension - Foot Strike(deg),Knee Extension - Ball Release(deg),Chest Velocity(MPH),Trunk Velocity(MPH),Pelvis Velocity(MPH),Pitching Hand Velocity(MPH),Pitching Elbow Velocity(MPH),Lead Foot Velocity(MPH),Lead Knee Velocity(MPH),Elbow Extension Velocity(deg/s),Knee Extension Velocity(deg/s),Trunk Angular Velocity(deg/s),Pelvis Angular Velocity(deg/s),Pitch Speed(mph),Total Spin(rpm),Release Height(ft),Release Side(ft),Active Spin(rpm),Extension(ft),Gyro(deg),Horz Rel Angle(deg),Spin Efficiency(%),Vert Rel Angle(deg),Tilt(clock),I. Vert. Mov(in),Horz. Mov(in),Spin Axis(deg),Plate Height(ft),Plate Side(ft),Vert Appr Angle(deg),Horz Appr Angle(deg),Zone(zone),Radar Ball Speed(mph)
47.918,0.246,0.110,35.376,0.181,0.155,1.355,5.395,195.000,64.974,-2.482,89.006,5.097,-24.003,122.702,0.629,-202.539,1.039,0.255,2.046,3.091,0.080,0.000,276.221,1.417,400.273,2.053,0.335,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Data

Time,Fx(lb),Fy(lb),Fz(lb),X(in),Y(in)
0.000,3.536,-1.585,201.444,0.301,-10.057
0.005,3.255,-1.001,200.958,0.368,-9.874
0.010,3.100,-0.715,201.325,0.428,-9.774
0.015,2.787,-0.817,201.357,0.494,-9.734
0.020,2.849,-0.752,200.709,0.411,-9.679
0.025,3.475,-0.804,201.828,0.249,-9.669
0.030,3.568,-0.873,201.456,0.190,-9.686
0.035,3.972,-2.122,200.522,0.048,-10.089
0.040,4.232,-3.555,201.023,-0.002,-10.521
0.045,4.195,-3.759,201.009,-0.001,-10.576
0.050,4.154,-3.972,200.936,-0.000,-10.628
0.055,4.136,-4.189,200.865,0.002,-10.691
0.060,4.140,-4.409,200.812,0.004,-10.763
0.065,4.152,-4.648,200.763,0.006,-10.832
0.070,4.149,-4.907,200.694,0.008,-10.900
0.075,4.128,-5.177,200.621,0.009,-10.977
0.080,4.114,-5.459,200.567,0.010,-11.056
0.085,4.127,-5.749,200.437,0.010,-11.130
0.090,4.176,-6.042,200.303,0.010,-11.212
0.095,4.247,-6.339,200.187,0.008,-11.296
0.100,4.322,-6.658,200.030,0.004,-11.371
0.105,4.389,-6.996,199.839,-0.002,-11.442
0.110,4.461,-7.342,199.666,-0.010,-11.517
0.115,4.556,-7.695,199.493,-0.018,-11.585
0.120,4.667,-8.059,199.306,-0.027,-11.646
0.125,4.785,-8.424,199.184,-0.038,-11.715
0.130,4.892,-8.795,199.136,-0.048,-11.784
0.135,4.980,-9.185,199.142,-0.057,-11.846
0.140,5.046,-9.586,199.219,-0.064,-11.912
0.145,5.095,-9.992,199.389,-0.069,-11.989
0.150,5.126,-10.399,199.553,-0.074,-12.065
0.155,5.150,-10.803,199.692,-0.076,-12.141
0.160,5.171,-11.194,199.825,-0.077,-12.223
0.165,5.188,-11.589,199.926,-0.076,-12.302
0.170,5.182,-11.993,199.984,-0.073,-12.375
0.175,5.139,-12.396,200.041,-0.069,-12.453
0.180,5.066,-12.784,200.088,-0.064,-12.533
0.185,4.986,-13.146,200.090,-0.060,-12.602
0.190,4.924,-13.477,200.092,-0.055,-12.658
0.195,4.869,-13.775,200.148,-0.050,-12.703
0.200,4.811,-14.052,200.257,-0.044,-12.737
