Analytics

Accel Impulse(lb*s),Accel Impulse Score(sec),Clawback(sec),Decel Impulse(lb*s),Decel Impulse Score(sec),Decel Width(sec),Impulse Ratio(ratio),Player Velo(mph),Player Weight(lb),Stride(in),Stride Angle(deg),Stride Ratio(%),X-Y Back(lb),X-Y Front(lb),Y Back(lb),Y Back Score(lb/lb),Y Front(lb),Y Front Score(lb/lb),Y Transfer(sec),YZ Back Score(lb/lb),YZ Front Score(lb/lb),YZ Transfer Back(sec),YZ Transfer Front(sec),Z Back(lb),Z Back Score(lb/lb),Z Front(lb),Z Front Score(lb/lb),Z Transfer(sec),Hip-Shoulder Separation(deg),Elbow Extension(deg),Shoulder Abduction(deg),Trunk Ant-Post Tilt(deg),Trunk Lateral Tilt(deg),Knee Extension - Foot Strike(deg),Knee Extension - Ball Release(deg),Chest Velocity(MPH),Trunk Velocity(MPH),Pelvis Velocity(MPH),Pitching Hand Velocity(MPH),Pitching Elbow Velocity(MPH),Lead Foot Velocity(MPH),Lead Knee Velocity(MPH),Elbow Extension Velocity(deg/s),Knee Extension Velocity(deg/s),Trunk Angular Velocity(deg/s),Pelvis Angular Velocity(deg/s),Pitch Speed(mph),Total Spin(rpm),Release Height(ft),Release Side(ft),Active Spin(rpm),Extension(ft),Gyro(deg),Horz Rel Angle(deg),Spin Efficiency(%),Vert Rel Angle(deg),Tilt(clock),I. Vert. Mov(in),Horz. Mov(in),Spin Axis(deg),Plate Height(ft),Plate Side(ft),Vert Appr Angle(deg),Horz Appr Angle(deg),Zone(zone),Radar Ball Speed(mph)
48.692,0.250,0.140,40.798,0.209,0.185,1.193,5.482,195.000,66.851,-3.586,91.577,4.862,-29.796,135.401,0.694,-193.987,0.995,0.275,2.117,2.967,0.065,0.000,277.448,1.423,384.487,1.972,0.340,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Data

Time,Fx(lb),Fy(lb),Fz(lb),X(in),Y(in)
0.000,0.002,-0.007,-0.005,-35.721,53.544
0.005,-1.191,-0.313,201.864,-0.638,-10.785
0.010,-1.654,-0.011,200.561,-0.534,-10.572
0.015,-2.061,0.033,201.586,-0.467,-10.456
0.020,-1.872,-0.217,201.021,-0.449,-10.498
0.025,-1.664,-0.587,200.780,-0.469,-10.607
0.030,-1.918,-0.054,201.426,-0.437,-10.325
0.035,-1.825,-0.636,200.658,-0.382,-10.507
0.040,-1.979,-4.607,199.005,-0.282,-11.606
0.045,-1.999,-5.065,198.883,-0.282,-11.698
0.050,-1.994,-5.550,198.804,-0.281,-11.793
0.055,-1.992,-6.051,198.769,-0.283,-11.892
0.060,-2.011,-6.552,198.743,-0.285,-11.991
0.065,-2.047,-7.037,198.708,-0.288,-12.089
0.070,-2.066,-7.504,198.680,-0.293,-12.186
0.075,-2.041,-7.968,198.693,-0.300,-12.279
0.080,-1.991,-8.443,198.768,-0.307,-12.372
0.085,-1.959,-8.932,198.886,-0.311,-12.469
0.090,-1.963,-9.412,199.024,-0.317,-12.573
0.095,-1.969,-9.869,199.145,-0.325,-12.674
0.100,-1.930,-10.302,199.237,-0.335,-12.768
0.105,-1.831,-10.720,199.314,-0.341,-12.853
0.110,-1.706,-11.134,199.410,-0.346,-12.931
0.115,-1.606,-11.546,199.556,-0.350,-13.006
0.120,-1.556,-11.949,199.743,-0.357,-13.083
0.125,-1.537,-12.322,199.974,-0.362,-13.157
0.130,-1.521,-12.658,200.237,-0.365,-13.210
0.135,-1.502,-12.961,200.514,-0.368,-13.243
0.140,-1.497,-13.239,200.838,-0.371,-13.266
0.145,-1.522,-13.505,201.262,-0.376,-13.286
0.150,-1.578,-13.764,201.798,-0.381,-13.302
0.155,-1.636,-14.014,202.445,-0.386,-13.311
0.160,-1.655,-14.245,203.156,-0.390,-13.310
0.165,-1.624,-14.458,203.845,-0.397,-13.302
0.170,-1.549,-14.644,204.453,-0.404,-13.293
0.175,-1.452,-14.796,204.963,-0.409,-13.280
0.180,-1.356,-14.915,205.396,-0.412,-13.261
0.185,-1.275,-15.001,205.765,-0.415,-13.240
0.190,-1.206,-15.046,206.081,-0.416,-13.226
0.195,-1.139,-15.036,206.294,-0.415,-13.215
0.200,-1.067,-14.965,206.356,-0.412,-13.197
0.205,-0.981,-14.849,206.297,-0.409,-13.163
0.210,-0.894,-14.729,206.201,-0.403,-13.116
0.215,-0.835,-14.640,206.163,-0.392,-13.068
0.220,-0.814,-14.578,206.220,-0.377,-13.023
