Analytics

Accel Impulse(lb*s),Accel Impulse Score(sec),Clawback(sec),Decel Impulse(lb*s),Decel Impulse Score(sec),Decel Width(sec),Impulse Ratio(ratio),Player Velo(mph),Player Weight(lb),Stride(in),Stride Angle(deg),Stride Ratio(%),X-Y Back(lb),X-Y Front(lb),Y Back(lb),Y Back Score(lb/lb),Y Front(lb),Y Front Score(lb/lb),Y Transfer(sec),YZ Back Score(lb/lb),YZ Front Score(lb/lb),YZ Transfer Back(sec),YZ Transfer Front(sec),Z Back(lb),Z Back Score(lb/lb),Z Front(lb),Z Front Score(lb/lb),Z Transfer(sec),Hip-Shoulder Separation(deg),Elbow Extension(deg),Shoulder Abduction(deg),Trunk Ant-Post Tilt(deg),Trunk Lateral Tilt(deg),Knee Extension - Foot Strike(deg),Knee Extension - Ball Release(deg),Chest Velocity(MPH),Trunk Velocity(MPH),Pelvis Velocity(MPH),Pitching Hand Velocity(MPH),Pitching Elbow Velocity(MPH),Lead Foot Velocity(MPH),Lead Knee Velocity(MPH),Elbow Extension Velocity(deg/s),Knee Extension Velocity(deg/s),Trunk Angular Velocity(deg/s),Pelvis Angular Velocity(deg/s),Pitch Speed(mph),Total Spin(rpm),Release Height(ft),Release Side(ft),Active Spin(rpm),Extension(ft),Gyro(deg),Horz Rel Angle(deg),Spin Efficiency(%),Vert Rel Angle(deg),Tilt(clock),I. Vert. Mov(in),Horz. Mov(in),Spin Axis(deg),Plate Height(ft),Plate Side(ft),Vert Appr Angle(deg),Horz Appr Angle(deg),Zone(zone),Radar Ball Speed(mph)
53.197,0.273,0.110,41.744,0.214,0.155,1.274,5.989,195.000,69.432,-4.457,95.112,0.464,-46.755,167.085,0.857,-243.520,1.249,0.270,2.408,3.371,0.025,0.005,302.390,1.551,413.840,2.122,0.290,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Data

Time,Fx(lb),Fy(lb),Fz(lb),X(in),Y(in)
0.000,0.244,-4.774,225.877,-1.782,-11.734
0.005,1.605,-3.577,192.954,-1.803,-11.853
0.010,1.590,-2.479,201.679,-1.854,-11.353
0.015,0.650,-2.186,201.539,-1.740,-11.187
0.020,0.459,-2.413,200.818,-1.690,-11.235
0.025,0.742,-2.642,201.185,-1.784,-11.329
0.030,0.888,-2.618,200.066,-1.844,-11.283
0.035,1.101,-2.825,200.099,-1.874,-11.311
0.040,1.208,-3.430,200.068,-1.890,-11.446
0.045,1.219,-3.502,200.079,-1.892,-11.465
0.050,1.218,-3.583,200.091,-1.895,-11.485
0.055,1.221,-3.669,200.106,-1.898,-11.506
0.060,1.237,-3.764,200.133,-1.900,-11.530
0.065,1.247,-3.866,200.131,-1.902,-11.556
0.070,1.237,-3.973,200.133,-1.903,-11.583
0.075,1.213,-4.083,200.123,-1.905,-11.612
0.080,1.190,-4.193,200.097,-1.906,-11.640
0.085,1.185,-4.303,200.062,-1.907,-11.666
0.090,1.194,-4.417,199.992,-1.907,-11.694
0.095,1.207,-4.537,199.910,-1.907,-11.722
0.100,1.217,-4.668,199.834,-1.907,-11.750
0.105,1.230,-4.819,199.774,-1.906,-11.778
0.110,1.248,-4.982,199.758,-1.902,-11.810
0.115,1.267,-5.153,199.794,-1.898,-11.847
0.120,1.275,-5.327,199.852,-1.893,-11.884
0.125,1.261,-5.491,199.918,-1.888,-11.924
0.130,1.226,-5.650,199.990,-1.882,-11.969
0.135,1.188,-5.811,200.042,-1.878,-12.018
0.140,1.163,-5.984,200.056,-1.874,-12.074
0.145,1.160,-6.176,200.039,-1.873,-12.137
0.150,1.175,-6.391,199.957,-1.875,-12.200
0.155,1.211,-6.631,199.808,-1.880,-12.264
0.160,1.283,-6.897,199.649,-1.885,-12.332
0.165,1.402,-7.200,199.508,-1.892,-12.411
0.170,1.565,-7.534,199.416,-1.899,-12.501
0.175,1.746,-7.898,199.388,-1.905,-12.600
0.180,1.921,-8.292,199.413,-1.911,-12.702
0.185,2.079,-8.722,199.460,-1.914,-12.807
0.190,2.226,-9.204,199.515,-1.914,-12.917
0.195,2.365,-9.733,199.570,-1.913,-13.032
0.200,2.489,-10.298,199.602,-1.912,-13.146
0.205,2.575,-10.872,199.596,-1.908,-13.254
0.210,2.592,-11.437,199.546,-1.904,-13.352
0.215,2.527,-11.982,199.466,-1.899,-13.448
0.220,2.391,-12.505,199.395,-1.895,-13.541
0.225,2.214,-13.017,199.380,-1.890,-13.631
0.230,2.014,-13.526,199.460,-1.883,-13.720
0.235,1.796,-14.043,199.648,-1.876,-13.807
0.240,1.561,-14.570,199.916,-1.870,-13.892
0.245,1.337,-15.100,200.236,-1.865,-13.977
0.250,1.180,-15.618,200.570,-1.860,-14.056
0.255,1.128,-16.106,200.877,-1.855,-14.127
0.260,1.188,-16.552,201.147,-1.851,-14.186
0.265,1.322,-16.942,201.323,-1.847,-14.239
0.270,1.490,-17.266,201.420,-1.842,-14.288
0.275,1.665,-17.520,201.476,-1.834,-14.331
0.280,1.839,-17.706,201.481,-1.824,-14.367
0.285,1.999,-17.841,201.485,-1.811,-14.400
0.290,2.119,-17.946,201.469,-1.796,-14.430
0.295,2.184,-18.051,201.458,-1.777,-14.458
0.300,2.183,-18.170,201.477,-1.755,-14.481
0.305,2.131,-18.310,201.531,-1.732,-14.496
0.310,2.058,-18.467,201.629,-1.708,-14.498
0.315,1.973,-18.633,201.742,-1.679,-14.491
0.320,1.865,-18.802,201.885,-1.647,-14.479
0.325,1.733,-18.954,202.014,-1.614,-14.455
0.330,1.618,-19.064,202.121,-1.580,-14.408
0.335,1.576,-19.115,202.202,-1.543,-14.331
0.340,1.620,-19.100,202.202,-1.499,-14.233
0.345,1.703,-19.019,202.209,-1.450,-14.119
0.350,1.753,-18.862,202.199,-1.396,-13.987
0.355,1.752,-18.603,202.092,-1.338,-13.832
0.360,1.751,-18.224,201.929,-1.273,-13.643
0.365,1.787,-17.735,201.708,-1.195,-13.421
0.370,1.788,-17.172,201.474,-1.105,-13.186
0.375,1.618,-16.544,201.245,-1.005,-12.955
0.380,1.211,-15.840,201.020,-0.893,-12.714
0.385,0.630,-15.053,200.843,-0.768,-12.440
0.390,-0.026,-14.180,200.818,-0.628,-12.146
0.395,-0.733,-13.229,201.118,-0.478,-11.861
0.400,-1.542,-12.201,201.816,-0.326,-11.608
0.405,-2.476,-11.099,202.942,-0.175,-11.379
0.410,-3.432,-9.947,204.549,-0.028,-11.156
0.415,-4.249,-8.794,206.617,0.108,-10.936
0.420,-4.832,-7.703,209.215,0.228,-10.727
0.425,-5.196,-6.720,212.380,0.330,-10.538
0.430,-5.397,-5.867,216.089,0.411,-10.383
0.435,-5.461,-5.143,220.240,0.472,-10.262
0.440,-5.365,-4.556,224.553,0.513,-10.143
0.445,-5.063,-4.110,228.729,0.538,-10.015
0.450,-4.553,-3.792,232.515,0.550,-9.877
0.455,-3.871,-3.591,235.750,0.552,-9.736
0.460,-3.064,-3.475,238.324,0.540,-9.593
0.465,-2.163,-3.385,240.070,0.509,-9.450
0.470,-1.164,-3.268,240.777,0.461,-9.289
0.475,-0.030,-3.081,240.358,0.398,-9.065
0.480,1.246,-2.819,238.943,0.317,-8.778
0.485,2.594,-2.518,236.808,0.210,-8.453
0.490,3.907,-2.224,234.209,0.075,-8.092
0.495,5.076,-1.855,231.414,-0.089,-7.680
0.500,6.072,-1.197,228.563,-0.276,-7.212
0.505,6.903,-0.027,225.743,-0.485,-6.699
0.510,7.558,1.697,223.189,-0.712,-6.146
0.515,7.966,3.787,221.051,-0.961,-5.576
0.520,8.051,5.995,219.349,-1.204,-5.050
0.525,7.819,8.195,218.029,-1.444,-4.557
0.530,7.400,10.421,216.968,-1.680,-4.070
0.535,6.938,12.711,216.117,-1.901,-3.589
0.540,6.433,15.021,215.604,-2.101,-3.134
0.545,5.772,17.187,215.597,-2.276,-2.751
0.550,4.900,19.063,216.208,-2.428,-2.469
0.555,4.003,20.583,217.468,-2.551,-2.283
0.560,3.394,21.772,219.332,-2.639,-2.146
0.565,3.226,22.682,221.567,-2.697,-2.051
0.570,3.328,23.339,223.978,-2.737,-2.010
0.575,3.412,23.741,226.367,-2.763,-1.999
0.580,3.368,23.856,228.506,-2.775,-2.012
0.585,3.364,23.703,230.304,-2.777,-2.041
0.590,3.645,23.370,231.597,-2.771,-2.068
0.595,4.212,22.994,232.181,-2.768,-2.097
0.600,4.791,22.699,231.921,-2.767,-2.118
0.605,5.100,22.541,230.835,-2.766,-2.117
0.610,5.111,22.514,229.015,-2.763,-2.094
0.615,5.017,22.576,226.652,-2.759,-2.080
0.620,5.036,22.693,223.952,-2.752,-2.089
0.625,5.199,22.842,220.951,-2.741,-2.107
0.630,5.353,23.032,217.629,-2.728,-2.128
0.635,5.333,23.287,214.066,-2.717,-2.132
0.640,5.123,23.588,210.416,-2.711,-2.102
0.645,4.841,23.884,206.907,-2.706,-2.054
0.650,4.640,24.135,203.860,-2.701,-2.027
0.655,4.588,24.309,201.455,-2.697,-2.040
0.660,4.642,24.398,199.709,-2.699,-2.077
0.665,4.700,24.405,198.548,-2.703,-2.115
0.670,4.700,24.340,197.868,-2.713,-2.136
0.675,4.675,24.221,197.549,-2.730,-2.137
0.680,4.724,24.070,197.539,-2.755,-2.136
0.685,4.920,23.910,197.864,-2.781,-2.156
0.690,5.211,23.751,198.419,-2.804,-2.191
0.695,5.465,23.600,198.990,-2.824,-2.239
0.700,5.579,23.481,199.364,-2.845,-2.287
0.705,5.569,23.405,199.340,-2.869,-2.317
0.710,5.537,23.361,198.835,-2.891,-2.319
0.715,5.536,23.316,197.859,-2.906,-2.310
0.720,5.509,23.249,196.463,-2.917,-2.320
0.725,5.356,23.162,194.704,-2.927,-2.346
0.730,5.047,23.091,192.618,-2.935,-2.367
0.735,4.662,23.077,190.249,-2.939,-2.375
0.740,4.310,23.135,187.660,-2.943,-2.373
0.745,4.039,23.246,184.965,-2.951,-2.365
0.750,3.803,23.382,182.348,-2.963,-2.358
0.755,3.539,23.533,179.953,-2.975,-2.357
0.760,3.236,23.712,177.892,-2.986,-2.359
0.765,2.937,23.945,176.169,-2.997,-2.365
0.770,2.681,24.239,174.722,-3.008,-2.385
0.775,2.457,24.575,173.488,-3.019,-2.407
0.780,2.230,24.916,172.409,-3.029,-2.417
0.785,1.976,25.230,171.433,-3.037,-2.414
0.790,1.688,25.499,170.512,-3.040,-2.415
0.795,1.366,25.717,169.584,-3.037,-2.427
0.800,1.029,25.886,168.579,-3.031,-2.451
0.805,0.712,26.009,167.401,-3.025,-2.476
0.810,0.449,26.085,166.005,-3.018,-2.489
0.815,0.230,26.099,164.350,-3.008,-2.487
0.820,0.007,26.030,162.422,-2.996,-2.488
0.825,-0.260,25.865,160.264,-2.984,-2.505
0.830,-0.534,25.625,157.887,-2.973,-2.528
0.835,-0.736,25.353,155.303,-2.957,-2.548
0.840,-0.847,25.106,152.484,-2.938,-2.561
0.845,-0.949,24.907,149.452,-2.914,-2.572
0.850,-1.143,24.754,146.235,-2.891,-2.576
0.855,-1.449,24.635,142.933,-2.867,-2.579
0.860,-1.781,24.542,139.651,-2.840,-2.578
0.865,-2.052,24.466,136.486,-2.807,-2.573
0.870,-2.265,24.403,133.494,-2.775,-2.572
0.875,-2.490,24.342,130.777,-2.750,-2.580
0.880,-2.754,24.274,128.455,-2.736,-2.576
0.885,-2.986,24.201,126.604,-2.731,-2.554
0.890,-3.063,24.138,125.291,-2.736,-2.543
0.895,-2.916,24.088,124.555,-2.752,-2.551
0.900,-2.587,24.045,124.372,-2.778,-2.574
0.905,-2.166,24.020,124.603,-2.811,-2.601
0.910,-1.707,24.032,125.141,-2.846,-2.630
0.915,-1.213,24.079,125.865,-2.879,-2.637
0.920,-0.686,24.127,126.653,-2.907,-2.638
0.925,-0.161,24.148,127.374,-2.927,-2.657
0.930,0.299,24.132,127.956,-2.940,-2.692
0.935,0.665,24.098,128.315,-2.946,-2.711
0.940,0.953,24.068,128.410,-2.946,-2.703
0.945,1.186,24.043,128.308,-2.940,-2.685
0.950,1.364,24.013,128.044,-2.930,-2.673
0.955,1.485,23.996,127.640,-2.919,-2.686
0.960,1.586,24.043,127.112,-2.910,-2.710
0.965,1.718,24.195,126.547,-2.898,-2.707
0.970,1.900,24.443,125.957,-2.882,-2.668
0.975,2.203,25.095,124.867,-2.844,-2.645
0.980,2.294,25.449,124.466,-2.825,-2.657
0.985,2.413,25.808,124.240,-2.803,-2.638
0.990,2.567,26.176,124.240,-2.777,-2.593
0.995,2.699,26.567,124.448,-2.753,-2.559
1.000,2.800,26.999,124.806,-2.737,-2.563
1.005,2.958,27.471,125.307,-2.730,-2.585
1.010,3.291,27.943,125.886,-2.725,-2.587
1.015,3.831,28.360,126.355,-2.724,-2.577
1.020,4.489,28.703,126.543,-2.728,-2.584
1.025,5.156,29.015,126.321,-2.734,-2.605
1.030,5.803,29.356,125.606,-2.740,-2.594
1.035,6.432,29.750,124.568,-2.740,-2.527
1.040,6.975,30.185,123.443,-2.727,-2.430
1.045,7.310,30.638,122.350,-2.702,-2.375
1.050,7.393,31.122,121.370,-2.664,-2.396
1.055,7.298,31.672,120.638,-2.618,-2.432
1.060,7.150,32.288,120.245,-2.570,-2.400
1.065,7.007,32.927,120.266,-2.526,-2.303
1.070,6.854,33.546,120.876,-2.488,-2.223
1.075,6.707,34.153,122.117,-2.456,-2.222
1.080,6.653,34.816,123.970,-2.431,-2.267
1.085,6.770,35.612,126.501,-2.410,-2.271
1.090,7.029,36.580,129.626,-2.390,-2.217
1.095,7.308,37.717,133.080,-2.366,-2.194
1.100,7.536,39.006,136.622,-2.336,-2.261
1.105,7.777,40.398,140.104,-2.301,-2.354
1.110,8.140,41.833,143.331,-2.260,-2.385
1.115,8.584,43.260,146.144,-2.210,-2.343
1.120,8.931,44.667,148.541,-2.153,-2.292
1.125,9.059,46.079,150.487,-2.094,-2.279
1.130,9.052,47.559,152.093,-2.036,-2.291
1.135,9.090,49.165,153.710,-1.975,-2.269
1.140,9.225,50.943,155.596,-1.913,-2.182
1.145,9.317,52.943,157.969,-1.853,-2.092
1.150,9.203,55.241,161.039,-1.799,-2.070
1.155,8.930,57.899,165.026,-1.748,-2.100
1.160,8.707,60.906,169.986,-1.694,-2.118
1.165,8.660,64.224,175.761,-1.636,-2.124
1.170,8.705,67.802,182.168,-1.575,-2.151
1.175,8.648,71.589,188.883,-1.515,-2.201
1.180,8.416,75.522,195.701,-1.451,-2.253
1.185,8.111,79.534,202.391,-1.381,-2.286
1.190,7.863,83.535,208.760,-1.309,-2.312
1.195,7.686,87.403,214.587,-1.233,-2.348
1.200,7.513,90.998,219.589,-1.154,-2.407
1.205,7.303,94.217,223.728,-1.071,-2.468
1.210,7.055,97.009,227.103,-0.986,-2.497
1.215,6.751,99.344,229.740,-0.898,-2.472
1.220,6.341,101.281,231.783,-0.807,-2.443
