Analytics

Accel Impulse(lb*s),Accel Impulse Score(sec),Clawback(sec),Decel Impulse(lb*s),Decel Impulse Score(sec),Decel Width(sec),Impulse Ratio(ratio),Player Velo(mph),Player Weight(lb),Stride(in),Stride Angle(deg),Stride Ratio(%),X-Y Back(lb),X-Y Front(lb),Y Back(lb),Y Back Score(lb/lb),Y Front(lb),Y Front Score(lb/lb),Y Transfer(sec),YZ Back Score(lb/lb),YZ Front Score(lb/lb),YZ Transfer Back(sec),YZ Transfer Front(sec),Z Back(lb),Z Back Score(lb/lb),Z Front(lb),Z Front Score(lb/lb),Z Transfer(sec),Hip-Shoulder Separation(deg),Elbow Extension(deg),Shoulder Abduction(deg),Trunk Ant-Post Tilt(deg),Trunk Lateral Tilt(deg),Knee Extension - Foot Strike(deg),Knee Extension - Ball Release(deg),Chest Velocity(MPH),Trunk Velocity(MPH),Pelvis Velocity(MPH),Pitching Hand Velocity(MPH),Pitching Elbow Velocity(MPH),Lead Foot Velocity(MPH),Lead Knee Velocity(MPH),Elbow Extension Velocity(deg/s),Knee Extension Velocity(deg/s),Trunk Angular Velocity(deg/s),Pelvis Angular Velocity(deg/s),Pitch Speed(mph),Total Spin(rpm),Release Height(ft),Release Side(ft),Active Spin(rpm),Extension(ft),Gyro(deg),Horz Rel Angle(deg),Spin Efficiency(%),Vert Rel Angle(deg),Tilt(clock),I. Vert. Mov(in),Horz. Mov(in),Spin Axis(deg),Plate Height(ft),Plate Side(ft),Vert Appr Angle(deg),Horz Appr Angle(deg),Zone(zone),Radar Ball Speed(mph)
46.338,0.238,0.095,34.144,0.175,0.130,1.357,5.217,195.000,66.558,-1.984,91.175,5.031,-20.211,130.678,0.670,-214.741,1.101,0.260,2.094,3.098,0.050,0.000,277.660,1.424,389.370,1.997,0.310,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Data

Time,Fx(lb),Fy(lb),Fz(lb),X(in),Y(in)
0.000,-1.758,-1.643,199.000,-0.961,-8.315
0.005,-1.229,-1.641,200.294,-1.226,-8.227
0.010,-0.887,-1.597,199.967,-1.394,-8.228
0.015,-1.083,-1.770,200.272,-1.534,-8.248
0.020,-0.663,-1.544,199.972,-1.578,-8.149
0.025,-1.359,-1.497,199.747,-1.462,-8.096
0.030,-1.399,-1.602,199.535,-1.416,-8.113
0.035,-1.671,-1.744,200.110,-1.357,-8.161
0.040,-1.907,-2.944,199.160,-1.278,-8.421
0.045,-1.902,-3.009,199.464,-1.278,-8.437
0.050,-1.906,-3.079,199.769,-1.277,-8.457
0.055,-1.916,-3.151,200.063,-1.278,-8.479
0.060,-1.916,-3.227,200.322,-1.278,-8.502
0.065,-1.895,-3.312,200.548,-1.278,-8.527
0.070,-1.860,-3.410,200.745,-1.278,-8.555
0.075,-1.832,-3.528,200.907,-1.278,-8.586
0.080,-1.824,-3.659,201.016,-1.279,-8.621
0.085,-1.828,-3.794,201.080,-1.280,-8.658
0.090,-1.819,-3.924,201.103,-1.281,-8.692
0.095,-1.792,-4.054,201.071,-1.283,-8.725
0.100,-1.764,-4.188,200.989,-1.287,-8.762
0.105,-1.746,-4.324,200.870,-1.293,-8.804
0.110,-1.724,-4.458,200.695,-1.303,-8.841
0.115,-1.667,-4.583,200.474,-1.315,-8.872
0.120,-1.558,-4.702,200.247,-1.329,-8.899
0.125,-1.416,-4.820,200.026,-1.348,-8.925
0.130,-1.272,-4.940,199.829,-1.369,-8.954
0.135,-1.132,-5.062,199.689,-1.393,-8.985
0.140,-0.977,-5.184,199.607,-1.417,-9.016
0.145,-0.794,-5.309,199.566,-1.442,-9.041
0.150,-0.600,-5.437,199.573,-1.466,-9.067
0.155,-0.435,-5.577,199.624,-1.488,-9.099
0.160,-0.330,-5.730,199.701,-1.507,-9.137
0.165,-0.285,-5.899,199.800,-1.524,-9.180
0.170,-0.268,-6.082,199.901,-1.539,-9.227
0.175,-0.253,-6.274,199.971,-1.551,-9.273
0.180,-0.241,-6.469,199.992,-1.562,-9.314
0.185,-0.246,-6.658,199.969,-1.572,-9.351
0.190,-0.283,-6.836,199.917,-1.583,-9.385
