Analytics

Accel Impulse(lb*s),Accel Impulse Score(sec),Clawback(sec),Decel Impulse(lb*s),Decel Impulse Score(sec),Decel Width(sec),Impulse Ratio(ratio),Player Velo(mph),Player Weight(lb),Stride(in),Stride Angle(deg),Stride Ratio(%),X-Y Back(lb),X-Y Front(lb),Y Back(lb),Y Back Score(lb/lb),Y Front(lb),Y Front Score(lb/lb),Y Transfer(sec),YZ Back Score(lb/lb),YZ Front Score(lb/lb),YZ Transfer Back(sec),YZ Transfer Front(sec),Z Back(lb),Z Back Score(lb/lb),Z Front(lb),Z Front Score(lb/lb),Z Transfer(sec),Hip-Shoulder Separation(deg),Elbow Extension(deg),Shoulder Abduction(deg),Trunk Ant-Post Tilt(deg),Trunk Lateral Tilt(deg),Knee Extension - Foot Strike(deg),Knee Extension - Ball Release(deg),Chest Velocity(MPH),Trunk Velocity(MPH),Pelvis Velocity(MPH),Pitching Hand Velocity(MPH),Pitching Elbow Velocity(MPH),Lead Foot Velocity(MPH),Lead Knee Velocity(MPH),Elbow Extension Velocity(deg/s),Knee Extension Velocity(deg/s),Trunk Angular Velocity(deg/s),Pelvis Angular Velocity(deg/s),Pitch Speed(mph),Total Spin(rpm),Release Height(ft),Release Side(ft),Active Spin(rpm),Extension(ft),Gyro(deg),Horz Rel Angle(deg),Spin Efficiency(%),Vert Rel Angle(deg),Tilt(clock),I. Vert. Mov(in),Horz. Mov(in),Spin Axis(deg),Plate Height(ft),Plate Side(ft),Vert Appr Angle(deg),Horz Appr Angle(deg),Zone(zone),Radar Ball Speed(mph)
52.501,0.269,0.095,41.793,0.214,0.150,1.256,5.911,195.000,69.566,-2.061,95.296,-1.291,-27.805,176.743,0.906,-251.058,1.287,0.240,2.396,3.472,0.025,0.005,290.426,1.489,425.991,2.185,0.260,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Data

Time,Fx(lb),Fy(lb),Fz(lb),X(in),Y(in)
0.000,-7.437,22.372,176.611,-26.532,-16.635
0.005,0.609,-3.516,181.043,-0.670,-9.354
0.010,0.887,-6.523,202.019,-1.031,-10.337
0.015,0.665,-4.708,194.625,-0.966,-10.179
0.020,0.014,-3.914,203.973,-0.883,-10.120
0.025,-0.693,-3.617,198.529,-0.832,-10.180
0.030,0.419,-3.686,201.363,-1.054,-10.223
0.035,0.548,-3.941,202.900,-1.183,-10.248
0.040,0.943,-3.653,199.224,-1.304,-10.318
0.045,0.945,-3.640,200.268,-1.315,-10.266
0.050,0.975,-3.619,200.341,-1.316,-10.261
0.055,0.994,-3.602,200.433,-1.317,-10.256
0.060,0.996,-3.588,200.541,-1.317,-10.250
0.065,0.970,-3.574,200.821,-1.316,-10.241
0.070,0.946,-3.573,201.006,-1.315,-10.243
0.075,0.917,-3.576,201.208,-1.313,-10.249
0.080,0.886,-3.585,201.397,-1.310,-10.253
0.085,0.847,-3.600,201.561,-1.307,-10.257
0.090,0.802,-3.619,201.676,-1.305,-10.261
0.095,0.752,-3.640,201.751,-1.302,-10.265
0.100,0.700,-3.660,201.798,-1.299,-10.270
0.105,0.661,-3.683,201.813,-1.297,-10.276
0.110,0.637,-3.705,201.791,-1.295,-10.280
0.115,0.619,-3.721,201.719,-1.294,-10.278
0.120,0.604,-3.724,201.598,-1.294,-10.273
0.125,0.599,-3.723,201.455,-1.294,-10.267
0.130,0.608,-3.726,201.310,-1.293,-10.261
0.135,0.629,-3.736,201.173,-1.292,-10.258
0.140,0.658,-3.749,201.040,-1.291,-10.256
0.145,0.693,-3.758,200.907,-1.290,-10.251
0.150,0.732,-3.763,200.773,-1.289,-10.244
0.155,0.772,-3.765,200.643,-1.287,-10.236
0.160,0.799,-3.768,200.552,-1.285,-10.231
0.165,0.814,-3.768,200.511,-1.283,-10.228
0.170,0.817,-3.765,200.518,-1.279,-10.227
0.175,0.813,-3.756,200.560,-1.275,-10.227
0.180,0.805,-3.737,200.609,-1.271,-10.225
0.185,0.785,-3.712,200.666,-1.267,-10.222
0.190,0.752,-3.684,200.725,-1.262,-10.216
0.195,0.709,-3.657,200.802,-1.257,-10.212
