Analytics

Accel Impulse(lb*s),Accel Impulse Score(sec),Clawback(sec),Decel Impulse(lb*s),Decel Impulse Score(sec),Decel Width(sec),Impulse Ratio(ratio),Player Velo(mph),Player Weight(lb),Stride(in),Stride Angle(deg),Stride Ratio(%),X-Y Back(lb),X-Y Front(lb),Y Back(lb),Y Back Score(lb/lb),Y Front(lb),Y Front Score(lb/lb),Y Transfer(sec),YZ Back Score(lb/lb),YZ Front Score(lb/lb),YZ Transfer Back(sec),YZ Transfer Front(sec),Z Back(lb),Z Back Score(lb/lb),Z Front(lb),Z Front Score(lb/lb),Z Transfer(sec),Hip-Shoulder Separation(deg),Elbow Extension(deg),Shoulder Abduction(deg),Trunk Ant-Post Tilt(deg),Trunk Lateral Tilt(deg),Knee Extension - Foot Strike(deg),Knee Extension - Ball Release(deg),Chest Velocity(MPH),Trunk Velocity(MPH),Pelvis Velocity(MPH),Pitching Hand Velocity(MPH),Pitching Elbow Velocity(MPH),Lead Foot Velocity(MPH),Lead Knee Velocity(MPH),Elbow Extension Velocity(deg/s),Knee Extension Velocity(deg/s),Trunk Angular Velocity(deg/s),Pelvis Angular Velocity(deg/s),Pitch Speed(mph),Total Spin(rpm),Release Height(ft),Release Side(ft),Active Spin(rpm),Extension(ft),Gyro(deg),Horz Rel Angle(deg),Spin Efficiency(%),Vert Rel Angle(deg),Tilt(clock),I. Vert. Mov(in),Horz. Mov(in),Spin Axis(deg),Plate Height(ft),Plate Side(ft),Vert Appr Angle(deg),Horz Appr Angle(deg),Zone(zone),Radar Ball Speed(mph)
51.569,0.264,0.115,41.387,0.212,0.125,1.246,5.806,195.000,69.916,-3.188,95.775,5.126,-31.197,170.597,0.875,-257.324,1.320,0.240,2.450,3.478,0.070,-0.020,307.169,1.575,420.867,2.158,0.330,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Data

Time,Fx(lb),Fy(lb),Fz(lb),X(in),Y(in)
0.000,-0.727,-3.574,200.084,-1.314,-9.047
0.005,-0.939,-3.501,199.148,-1.260,-8.939
0.010,-0.994,-3.260,199.619,-1.294,-8.829
0.015,-0.789,-3.094,199.623,-1.402,-8.694
0.020,-0.439,-2.741,199.882,-1.492,-8.564
0.025,-0.577,-3.069,199.817,-1.460,-8.657
0.030,-0.617,-3.635,199.398,-1.432,-8.882
0.035,0.497,-8.165,198.920,-1.471,-10.113
0.040,0.619,-8.470,199.117,-1.485,-10.193
0.045,0.808,-9.152,199.479,-1.514,-10.350
0.050,0.923,-9.534,199.619,-1.529,-10.433
0.055,1.072,-9.925,199.728,-1.545,-10.519
0.060,1.252,-10.323,199.784,-1.561,-10.602
0.065,1.440,-10.717,199.797,-1.578,-10.676
0.070,1.616,-11.107,199.794,-1.593,-10.744
0.075,1.769,-11.498,199.813,-1.606,-10.811
0.080,1.903,-11.896,199.893,-1.617,-10.882
0.085,2.041,-12.318,200.054,-1.626,-10.954
0.090,2.190,-12.774,200.293,-1.631,-11.023
0.095,2.336,-13.275,200.596,-1.630,-11.089
0.100,2.446,-13.802,200.939,-1.625,-11.150
0.105,2.515,-14.331,201.309,-1.618,-11.205
0.110,2.564,-14.828,201.677,-1.609,-11.255
0.115,2.628,-15.276,202.051,-1.596,-11.295
0.120,2.708,-15.664,202.424,-1.578,-11.327
0.125,2.781,-15.982,202.780,-1.558,-11.350
0.130,2.824,-16.224,203.083,-1.537,-11.358
0.135,2.840,-16.401,203.287,-1.510,-11.345
0.140,2.842,-16.541,203.400,-1.474,-11.315
0.145,2.822,-16.665,203.455,-1.429,-11.272
0.150,2.776,-16.767,203.486,-1.376,-11.218
0.155,2.741,-16.823,203.495,-1.314,-11.154
0.160,2.768,-16.801,203.477,-1.236,-11.070
0.165,2.817,-16.683,203.380,-1.138,-10.966
0.170,2.767,-16.452,203.155,-1.022,-10.855
0.175,2.527,-16.101,202.830,-0.891,-10.740
0.180,2.113,-15.636,202.430,-0.740,-10.603
0.185,1.571,-15.066,201.951,-0.562,-10.449
0.190,0.892,-14.382,201.390,-0.361,-10.288
0.195,0.021,-13.578,200.754,-0.149,-10.117
0.200,-1.053,-12.682,200.136,0.075,-9.911
0.205,-2.274,-11.739,199.807,0.313,-9.659
0.210,-3.587,-10.791,200.162,0.560,-9.389
0.215,-4.945,-9.826,201.488,0.793,-9.148
0.220,-6.231,-8.778,203.880,0.994,-8.954
0.225,-7.231,-7.604,207.266,1.158,-8.783
0.230,-7.710,-6.360,211.421,1.287,-8.588
0.235,-7.616,-5.176,216.119,1.380,-8.379
0.240,-7.118,-4.159,221.120,1.428,-8.190
0.245,-6.392,-3.338,226.095,1.429,-8.027
0.250,-5.443,-2.665,230.592,1.392,-7.849
0.255,-4.141,-2.069,234.247,1.327,-7.629
0.260,-2.464,-1.543,236.868,1.239,-7.367
0.265,-0.616,-1.107,238.353,1.126,-7.072
0.270,1.052,-0.763,238.796,0.986,-6.764
0.275,2.335,-0.467,238.287,0.821,-6.443
0.280,3.327,-0.141,236.952,0.629,-6.085
0.285,4.279,0.334,234.966,0.404,-5.677
0.290,5.339,1.058,232.616,0.158,-5.240
0.295,6.402,2.079,230.161,-0.108,-4.791
0.300,7.187,3.401,227.901,-0.388,-4.343
0.305,7.502,4.930,226.114,-0.674,-3.909
