Analytics

Accel Impulse(lb*s),Accel Impulse Score(sec),Clawback(sec),Decel Impulse(lb*s),Decel Impulse Score(sec),Decel Width(sec),Impulse Ratio(ratio),Player Velo(mph),Player Weight(lb),Stride(in),Stride Angle(deg),Stride Ratio(%),X-Y Back(lb),X-Y Front(lb),Y Back(lb),Y Back Score(lb/lb),Y Front(lb),Y Front Score(lb/lb),Y Transfer(sec),YZ Back Score(lb/lb),YZ Front Score(lb/lb),YZ Transfer Back(sec),YZ Transfer Front(sec),Z Back(lb),Z Back Score(lb/lb),Z Front(lb),Z Front Score(lb/lb),Z Transfer(sec),Hip-Shoulder Separation(deg),Elbow Extension(deg),Shoulder Abduction(deg),Trunk Ant-Post Tilt(deg),Trunk Lateral Tilt(deg),Knee Extension - Foot Strike(deg),Knee Extension - Ball Release(deg),Chest Velocity(MPH),Trunk Velocity(MPH),Pelvis Velocity(MPH),Pitching Hand Velocity(MPH),Pitching Elbow Velocity(MPH),Lead Foot Velocity(MPH),Lead Knee Velocity(MPH),Elbow Extension Velocity(deg/s),Knee Extension Velocity(deg/s),Trunk Angular Velocity(deg/s),Pelvis Angular Velocity(deg/s),Pitch Speed(mph),Total Spin(rpm),Release Height(ft),Release Side(ft),Active Spin(rpm),Extension(ft),Gyro(deg),Horz Rel Angle(deg),Spin Efficiency(%),Vert Rel Angle(deg),Tilt(clock),I. Vert. Mov(in),Horz. Mov(in),Spin Axis(deg),Plate Height(ft),Plate Side(ft),Vert Appr Angle(deg),Horz Appr Angle(deg),Zone(zone),Radar Ball Speed(mph)
49.970,0.256,0.095,31.232,0.160,0.115,1.600,5.626,195.000,63.168,-1.966,86.532,7.906,-32.722,154.538,0.793,-229.230,1.176,0.220,2.382,3.035,0.065,0.005,309.887,1.589,362.619,1.860,0.280,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Data

Time,Fx(lb),Fy(lb),Fz(lb),X(in),Y(in)
0.000,0.402,-1.786,205.214,-2.669,-9.915
0.005,0.194,-1.968,203.890,-2.548,-9.889
0.010,-0.061,-1.951,203.371,-2.507,-9.897
0.015,-0.294,-2.235,204.029,-2.469,-9.920
0.020,-0.501,-1.964,203.149,-2.418,-9.785
0.025,-0.459,-1.867,204.074,-2.422,-9.696
0.030,-0.230,-2.010,204.204,-2.416,-9.707
0.035,-0.259,-2.046,202.329,-2.414,-9.704
0.040,1.585,-11.127,200.536,-2.443,-12.123
0.045,1.744,-16.252,201.640,-2.434,-13.110
0.050,1.729,-16.832,201.804,-2.430,-13.199
0.055,1.749,-17.334,202.033,-2.426,-13.261
0.060,1.769,-17.770,202.389,-2.422,-13.305
0.065,1.755,-18.144,202.906,-2.418,-13.336
0.070,1.705,-18.450,203.591,-2.412,-13.352
0.075,1.668,-18.679,204.445,-2.404,-13.345
0.080,1.688,-18.828,205.415,-2.390,-13.306
0.085,1.745,-18.912,206.429,-2.369,-13.241
0.090,1.754,-18.939,207.465,-2.337,-13.164
0.095,1.667,-18.902,208.502,-2.298,-13.075
0.100,1.535,-18.787,209.485,-2.250,-12.963
0.105,1.466,-18.570,210.361,-2.194,-12.818
0.110,1.508,-18.240,211.109,-2.127,-12.644
0.115,1.587,-17.809,211.691,-2.052,-12.450
0.120,1.588,-17.289,212.138,-1.971,-12.255
0.125,1.488,-16.678,212.467,-1.888,-12.054
0.130,1.380,-15.978,212.668,-1.798,-11.829
0.135,1.328,-15.180,212.727,-1.699,-11.572
0.140,1.279,-14.271,212.708,-1.592,-11.297
0.145,1.131,-13.246,212.706,-1.481,-11.009
0.150,0.869,-12.122,212.851,-1.364,-10.691
0.155,0.563,-10.923,213.332,-1.235,-10.348
0.160,0.251,-9.685,214.316,-1.099,-10.002
0.165,-0.085,-8.442,215.939,-0.965,-9.658
0.170,-0.470,-7.188,218.221,-0.844,-9.320
0.175,-0.845,-5.909,221.129,-0.733,-8.999
0.180,-1.078,-4.596,224.588,-0.636,-8.681
0.185,-1.089,-3.296,228.481,-0.558,-8.381
0.190,-0.920,-2.139,232.622,-0.505,-8.139
0.195,-0.651,-1.144,236.719,-0.476,-7.943
0.200,-0.287,-0.076,240.389,-0.468,-7.737
0.205,0.234,1.296,243.282,-0.476,-7.498
0.210,0.938,2.996,245.266,-0.504,-7.259
0.215,1.772,4.778,246.375,-0.554,-7.034
0.220,2.641,6.308,246.594,-0.622,-6.811
0.225,3.481,7.414,245.904,-0.706,-6.565
0.230,4.299,8.250,244.381,-0.806,-6.273
0.235,5.111,9.050,242.132,-0.930,-5.929
0.240,5.889,9.867,239.392,-1.087,-5.540
0.245,6.549,10.639,236.564,-1.257,-5.167
0.250,7.006,11.302,233.861,-1.442,-4.798
0.255,7.211,11.921,231.307,-1.640,-4.413
0.260,7.133,12.630,228.898,-1.849,-4.021
0.265,6.761,13.524,226.650,-2.059,-3.635
0.270,6.096,14.593,224.619,-2.263,-3.249
0.275,5.268,15.710,223.165,-2.444,-2.868
0.280,4.523,16.726,222.730,-2.588,-2.555
0.285,4.022,17.576,223.352,-2.698,-2.398
0.290,3.738,18.278,224.810,-2.777,-2.369
0.295,3.545,18.903,226.672,-2.827,-2.360
0.300,3.372,19.496,228.422,-2.849,-2.339
0.305,3.269,20.063,229.847,-2.853,-2.315
0.310,3.364,20.516,230.982,-2.849,-2.303
0.315,3.640,20.768,231.799,-2.843,-2.333
0.320,3.890,20.794,232.169,-2.833,-2.404
0.325,3.887,20.653,231.897,-2.820,-2.445
0.330,3.617,20.464,230.906,-2.808,-2.418
0.335,3.266,20.296,229.309,-2.800,-2.373
0.340,3.048,20.146,227.523,-2.794,-2.344
0.345,3.008,19.949,225.905,-2.783,-2.328
0.350,3.009,19.686,224.536,-2.767,-2.356
0.355,2.887,19.435,223.349,-2.754,-2.434
0.360,2.628,19.278,222.096,-2.747,-2.499
0.365,2.383,19.243,220.639,-2.745,-2.496
0.370,2.275,19.279,219.076,-2.745,-2.452
0.375,2.276,19.290,217.631,-2.748,-2.424
0.380,2.245,19.217,216.511,-2.753,-2.423
0.385,2.102,19.088,215.765,-2.756,-2.463
0.390,1.889,18.987,215.286,-2.753,-2.528
0.395,1.706,18.966,214.836,-2.748,-2.573
0.400,1.574,19.002,214.207,-2.748,-2.579
0.405,1.433,19.024,213.463,-2.749,-2.568
0.410,1.214,18.948,212.693,-2.747,-2.561
0.415,0.939,18.752,211.971,-2.740,-2.570
0.420,0.686,18.498,211.337,-2.729,-2.601
0.425,0.494,18.269,210.664,-2.717,-2.651
0.430,0.314,18.127,209.772,-2.702,-2.684
0.435,0.074,18.072,208.572,-2.689,-2.693
0.440,-0.232,18.055,207.125,-2.677,-2.694
