Analytics

Accel Impulse(lb*s),Accel Impulse Score(sec),Clawback(sec),Decel Impulse(lb*s),Decel Impulse Score(sec),Decel Width(sec),Impulse Ratio(ratio),Player Velo(mph),Player Weight(lb),Stride(in),Stride Angle(deg),Stride Ratio(%),X-Y Back(lb),X-Y Front(lb),Y Back(lb),Y Back Score(lb/lb),Y Front(lb),Y Front Score(lb/lb),Y Transfer(sec),YZ Back Score(lb/lb),YZ Front Score(lb/lb),YZ Transfer Back(sec),YZ Transfer Front(sec),Z Back(lb),Z Back Score(lb/lb),Z Front(lb),Z Front Score(lb/lb),Z Transfer(sec),Hip-Shoulder Separation(deg),Elbow Extension(deg),Shoulder Abduction(deg),Trunk Ant-Post Tilt(deg),Trunk Lateral Tilt(deg),Knee Extension - Foot Strike(deg),Knee Extension - Ball Release(deg),Chest Velocity(MPH),Trunk Velocity(MPH),Pelvis Velocity(MPH),Pitching Hand Velocity(MPH),Pitching Elbow Velocity(MPH),Lead Foot Velocity(MPH),Lead Knee Velocity(MPH),Elbow Extension Velocity(deg/s),Knee Extension Velocity(deg/s),Trunk Angular Velocity(deg/s),Pelvis Angular Velocity(deg/s),Pitch Speed(mph),Total Spin(rpm),Release Height(ft),Release Side(ft),Active Spin(rpm),Extension(ft),Gyro(deg),Horz Rel Angle(deg),Spin Efficiency(%),Vert Rel Angle(deg),Tilt(clock),I. Vert. Mov(in),Horz. Mov(in),Spin Axis(deg),Plate Height(ft),Plate Side(ft),Vert Appr Angle(deg),Horz Appr Angle(deg),Zone(zone),Radar Ball Speed(mph)
48.853,0.251,0.100,36.681,0.188,0.165,1.332,5.500,195.000,65.083,-3.102,89.154,7.530,-34.083,135.393,0.694,-205.381,1.053,0.270,2.211,3.150,0.100,0.005,295.664,1.516,408.952,2.097,0.365,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Data

Time,Fx(lb),Fy(lb),Fz(lb),X(in),Y(in)
0.000,1.051,-1.664,201.447,-0.369,-10.548
0.005,1.533,-1.461,200.708,-0.423,-10.447
0.010,1.872,-1.005,201.526,-0.507,-10.228
0.015,1.832,-1.006,201.633,-0.522,-10.102
0.020,1.702,-1.180,201.493,-0.555,-10.097
0.025,2.092,-1.234,201.207,-0.673,-10.079
0.030,2.502,-0.808,201.567,-0.781,-9.855
0.035,2.686,-1.536,201.208,-0.832,-10.052
0.040,3.804,-5.992,200.573,-0.905,-11.280
0.045,3.861,-6.330,200.558,-0.906,-11.379
0.050,3.887,-6.680,200.546,-0.908,-11.475
0.055,3.912,-7.055,200.514,-0.910,-11.578
0.060,3.945,-7.464,200.485,-0.915,-11.687
0.065,3.988,-7.915,200.482,-0.921,-11.792
0.070,4.030,-8.417,200.522,-0.928,-11.893
0.075,4.073,-8.965,200.649,-0.935,-11.998
0.080,4.115,-9.546,200.845,-0.942,-12.106
0.085,4.170,-10.143,201.075,-0.949,-12.215
0.090,4.246,-10.730,201.308,-0.955,-12.322
0.095,4.340,-11.298,201.536,-0.957,-12.423
0.100,4.433,-11.847,201.721,-0.955,-12.520
0.105,4.499,-12.381,201.812,-0.951,-12.619
0.110,4.527,-12.903,201.794,-0.945,-12.725
0.115,4.535,-13.413,201.643,-0.936,-12.831
0.120,4.546,-13.916,201.352,-0.924,-12.930
0.125,4.551,-14.401,200.941,-0.909,-13.025
0.130,4.511,-14.856,200.448,-0.894,-13.122
0.135,4.384,-15.271,199.910,-0.877,-13.211
0.140,4.161,-15.645,199.390,-0.860,-13.292
0.145,3.876,-15.980,198.978,-0.840,-13.366
0.150,3.573,-16.290,198.721,-0.820,-13.432
0.155,3.273,-16.593,198.656,-0.799,-13.489
0.160,2.973,-16.892,198.806,-0.776,-13.536
0.165,2.662,-17.191,199.153,-0.754,-13.572
0.170,2.363,-17.490,199.675,-0.731,-13.592
0.175,2.126,-17.779,200.355,-0.710,-13.598
0.180,2.010,-18.042,201.173,-0.689,-13.598
0.185,2.025,-18.256,202.040,-0.668,-13.586
0.190,2.135,-18.390,202.874,-0.648,-13.555
0.195,2.280,-18.423,203.612,-0.629,-13.504
0.200,2.431,-18.358,204.202,-0.612,-13.435
0.205,2.608,-18.221,204.659,-0.594,-13.347
0.210,2.847,-18.044,205.015,-0.574,-13.249
0.215,3.144,-17.846,205.278,-0.550,-13.147
0.220,3.433,-17.620,205.392,-0.522,-13.040
0.225,3.656,-17.349,205.328,-0.491,-12.919
0.230,3.805,-17.020,205.067,-0.454,-12.780
0.235,3.927,-16.644,204.634,-0.411,-12.627
0.240,4.077,-16.242,204.119,-0.360,-12.464
0.245,4.252,-15.820,203.622,-0.299,-12.299
0.250,4.385,-15.368,203.171,-0.230,-12.128
0.255,4.405,-14.859,202.754,-0.152,-11.941
0.260,4.307,-14.277,202.400,-0.063,-11.728
0.265,4.107,-13.630,202.094,0.038,-11.499
0.270,3.831,-12.947,201.890,0.152,-11.261
0.275,3.450,-12.226,201.835,0.280,-11.019
0.280,2.888,-11.437,201.923,0.418,-10.785
0.285,2.114,-10.546,202.170,0.563,-10.550
0.290,1.205,-9.533,202.626,0.708,-10.295
0.295,0.322,-8.433,203.368,0.849,-10.024
0.300,-0.411,-7.316,204.556,0.984,-9.740
0.305,-0.992,-6.225,206.423,1.108,-9.459
0.310,-1.529,-5.164,209.096,1.214,-9.222
0.315,-2.044,-4.107,212.548,1.289,-9.019
0.320,-2.371,-3.055,216.583,1.335,-8.806
0.325,-2.282,-2.078,220.934,1.360,-8.574
0.330,-1.704,-1.260,225.391,1.370,-8.334
0.335,-0.833,-0.623,229.799,1.363,-8.109
0.340,0.042,-0.120,233.923,1.335,-7.908
0.345,0.800,0.300,237.432,1.289,-7.709
