Analytics

Accel Impulse(lb*s),Accel Impulse Score(sec),Clawback(sec),Decel Impulse(lb*s),Decel Impulse Score(sec),Decel Width(sec),Impulse Ratio(ratio),Player Velo(mph),Player Weight(lb),Stride(in),Stride Angle(deg),Stride Ratio(%),X-Y Back(lb),X-Y Front(lb),Y Back(lb),Y Back Score(lb/lb),Y Front(lb),Y Front Score(lb/lb),Y Transfer(sec),YZ Back Score(lb/lb),YZ Front Score(lb/lb),YZ Transfer Back(sec),YZ Transfer Front(sec),Z Back(lb),Z Back Score(lb/lb),Z Front(lb),Z Front Score(lb/lb),Z Transfer(sec),Hip-Shoulder Separation(deg),Elbow Extension(deg),Shoulder Abduction(deg),Trunk Ant-Post Tilt(deg),Trunk Lateral Tilt(deg),Knee Extension - Foot Strike(deg),Knee Extension - Ball Release(deg),Chest Velocity(MPH),Trunk Velocity(MPH),Pelvis Velocity(MPH),Pitching Hand Velocity(MPH),Pitching Elbow Velocity(MPH),Lead Foot Velocity(MPH),Lead Knee Velocity(MPH),Elbow Extension Velocity(deg/s),Knee Extension Velocity(deg/s),Trunk Angular Velocity(deg/s),Pelvis Angular Velocity(deg/s),Pitch Speed(mph),Total Spin(rpm),Release Height(ft),Release Side(ft),Active Spin(rpm),Extension(ft),Gyro(deg),Horz Rel Angle(deg),Spin Efficiency(%),Vert Rel Angle(deg),Tilt(clock),I. Vert. Mov(in),Horz. Mov(in),Spin Axis(deg),Plate Height(ft),Plate Side(ft),Vert Appr Angle(deg),Horz Appr Angle(deg),Zone(zone),Radar Ball Speed(mph)
49.723,0.255,0.175,37.053,0.190,0.130,1.342,5.598,195.000,60.552,-2.786,82.948,3.190,-13.963,158.027,0.810,-236.258,1.212,0.180,2.405,3.239,0.045,-0.080,310.947,1.595,395.293,2.027,0.305,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Data

Time,Fx(lb),Fy(lb),Fz(lb),X(in),Y(in)
0.390,0.429,-9.115,202.179,0.677,-9.569
0.395,0.613,-8.792,202.132,0.682,-9.444
0.400,0.838,-8.453,202.023,0.691,-9.308
0.405,1.071,-8.121,201.842,0.707,-9.162
0.410,1.249,-7.802,201.586,0.731,-9.005
0.415,1.334,-7.482,201.284,0.763,-8.839
0.420,1.347,-7.120,200.929,0.801,-8.669
0.425,1.333,-6.688,200.497,0.846,-8.494
0.430,1.328,-6.182,199.994,0.899,-8.302
0.435,1.296,-5.629,199.474,0.961,-8.091
0.440,1.172,-5.059,199.006,1.028,-7.872
0.445,0.938,-4.468,198.686,1.092,-7.655
0.450,0.672,-3.835,198.610,1.150,-7.443
0.455,0.503,-3.154,198.869,1.205,-7.219
0.460,0.507,-2.455,199.609,1.255,-6.985
0.465,0.640,-1.788,200.971,1.297,-6.769
0.470,0.778,-1.187,203.003,1.324,-6.597
0.475,0.868,-0.673,205.662,1.339,-6.452
0.480,0.955,-0.244,208.830,1.349,-6.312
0.485,1.116,0.112,212.345,1.355,-6.189
0.490,1.359,0.394,216.005,1.355,-6.089
0.495,1.610,0.599,219.606,1.350,-6.000
0.500,1.789,0.725,222.942,1.344,-5.910
0.505,1.893,0.789,225.883,1.343,-5.814
0.510,1.990,0.814,228.372,1.337,-5.716
0.515,2.161,0.821,230.308,1.324,-5.628
0.520,2.454,0.844,231.616,1.300,-5.550
0.525,2.866,0.907,232.216,1.269,-5.451
0.530,3.374,1.015,232.101,1.233,-5.314
0.535,3.935,1.166,231.398,1.183,-5.166
0.540,4.499,1.351,230.225,1.112,-5.025
0.545,5.039,1.563,228.616,1.017,-4.885
0.550,5.594,1.799,226.571,0.902,-4.724
0.555,6.203,2.079,224.156,0.767,-4.524
0.560,6.839,2.414,221.495,0.613,-4.281
0.565,7.383,2.818,218.810,0.440,-4.010
0.570,7.701,3.325,216.441,0.251,-3.745
0.575,7.765,3.973,214.581,0.050,-3.501
0.580,7.672,4.788,213.325,-0.156,-3.278
0.585,7.543,5.780,212.711,-0.357,-3.065
0.590,7.383,6.910,212.670,-0.545,-2.856
0.595,7.080,8.101,213.147,-0.714,-2.666
0.600,6.517,9.239,214.120,-0.864,-2.509
0.605,5.766,10.197,215.636,-0.987,-2.387
0.610,5.097,10.908,217.654,-1.079,-2.298
0.615,4.766,11.386,219.982,-1.144,-2.255
0.620,4.783,11.696,222.420,-1.190,-2.249
0.625,4.939,11.909,224.715,-1.220,-2.241
0.630,5.022,12.056,226.670,-1.233,-2.223
0.635,5.000,12.159,228.226,-1.232,-2.210
0.640,5.051,12.221,229.367,-1.223,-2.212
0.645,5.335,12.257,230.018,-1.213,-2.236
0.650,5.769,12.298,230.042,-1.202,-2.267
0.655,6.088,12.358,229.363,-1.186,-2.278
0.660,6.109,12.427,228.007,-1.166,-2.251
0.665,5.879,12.476,226.128,-1.147,-2.211
0.670,5.625,12.485,224.031,-1.128,-2.181
0.675,5.534,12.449,221.974,-1.104,-2.164
0.680,5.600,12.400,220.051,-1.077,-2.169
0.685,5.645,12.396,218.253,-1.048,-2.192
0.690,5.510,12.468,216.508,-1.023,-2.207
0.695,5.204,12.606,214.778,-0.999,-2.195
0.700,4.879,12.768,213.109,-0.971,-2.165
0.705,4.671,12.907,211.584,-0.940,-2.145
0.710,4.568,13.004,210.245,-0.911,-2.142
0.715,4.451,13.076,209.040,-0.881,-2.154
0.720,4.214,13.163,207.870,-0.848,-2.172
0.725,3.870,13.298,206.637,-0.814,-2.175
0.730,3.519,13.470,205.306,-0.782,-2.156
0.735,3.260,13.641,203.944,-0.753,-2.128
0.740,3.091,13.766,202.629,-0.724,-2.114
0.745,2.957,13.820,201.405,-0.696,-2.120
0.750,2.802,13.818,200.266,-0.671,-2.136
0.755,2.626,13.791,199.138,-0.650,-2.150
0.760,2.465,13.772,197.975,-0.633,-2.149
0.765,2.348,13.759,196.778,-0.618,-2.133
0.770,2.272,13.734,195.593,-0.602,-2.123
0.775,2.191,13.673,194.462,-0.587,-2.127
0.780,2.060,13.578,193.379,-0.573,-2.144
0.785,1.862,13.477,192.296,-0.555,-2.161
0.790,1.617,13.409,191.115,-0.535,-2.174
0.795,1.353,13.398,189.780,-0.513,-2.178
0.800,1.081,13.436,188.316,-0.491,-2.167
0.805,0.790,13.504,186.784,-0.468,-2.151
0.810,0.465,13.584,185.249,-0.443,-2.143
0.815,0.116,13.674,183.754,-0.419,-2.146
0.820,-0.228,13.787,182.302,-0.398,-2.154
0.825,-0.542,13.935,180.864,-0.380,-2.159
0.830,-0.824,14.115,179.408,-0.363,-2.159
0.835,-1.091,14.311,177.951,-0.346,-2.150
0.840,-1.375,14.506,176.524,-0.332,-2.138
0.845,-1.688,14.684,175.141,-0.320,-2.132
0.850,-2.014,14.838,173.820,-0.310,-2.138
0.855,-2.323,14.969,172.558,-0.299,-2.151
0.860,-2.596,15.077,171.325,-0.289,-2.159
0.865,-2.845,15.165,170.109,-0.281,-2.157
0.870,-3.098,15.232,168.924,-0.276,-2.152
0.875,-3.366,15.284,167.817,-0.272,-2.149
0.880,-3.616,15.326,166.802,-0.271,-2.155
0.885,-3.809,15.369,165.875,-0.272,-2.169
0.890,-3.941,15.417,165.021,-0.273,-2.189
0.895,-4.050,15.469,164.156,-0.273,-2.204
0.900,-4.170,15.534,163.196,-0.273,-2.218
0.905,-4.298,15.625,162.110,-0.274,-2.231
0.910,-4.394,15.741,160.922,-0.273,-2.230
0.915,-4.443,15.873,159.646,-0.265,-2.216
0.920,-4.476,16.007,158.315,-0.250,-2.208
0.925,-4.542,16.148,156.954,-0.231,-2.218
0.930,-4.665,16.309,155.530,-0.210,-2.232
0.935,-4.823,16.501,154.031,-0.182,-2.234
0.940,-4.988,16.719,152.504,-0.149,-2.219
0.945,-5.144,16.934,150.997,-0.114,-2.191
0.950,-5.301,17.133,149.566,-0.082,-2.173
