Analytics

Accel Impulse(lb*s),Accel Impulse Score(sec),Clawback(sec),Decel Impulse(lb*s),Decel Impulse Score(sec),Decel Width(sec),Impulse Ratio(ratio),Player Velo(mph),Player Weight(lb),Stride(in),Stride Angle(deg),Stride Ratio(%),X-Y Back(lb),X-Y Front(lb),Y Back(lb),Y Back Score(lb/lb),Y Front(lb),Y Front Score(lb/lb),Y Transfer(sec),YZ Back Score(lb/lb),YZ Front Score(lb/lb),YZ Transfer Back(sec),YZ Transfer Front(sec),Z Back(lb),Z Back Score(lb/lb),Z Front(lb),Z Front Score(lb/lb),Z Transfer(sec),Hip-Shoulder Separation(deg),Elbow Extension(deg),Shoulder Abduction(deg),Trunk Ant-Post Tilt(deg),Trunk Lateral Tilt(deg),Knee Extension - Foot Strike(deg),Knee Extension - Ball Release(deg),Chest Velocity(MPH),Trunk Velocity(MPH),Pelvis Velocity(MPH),Pitching Hand Velocity(MPH),Pitching Elbow Velocity(MPH),Lead Foot Velocity(MPH),Lead Knee Velocity(MPH),Elbow Extension Velocity(deg/s),Knee Extension Velocity(deg/s),Trunk Angular Velocity(deg/s),Pelvis Angular Velocity(deg/s),Pitch Speed(mph),Total Spin(rpm),Release Height(ft),Release Side(ft),Active Spin(rpm),Extension(ft),Gyro(deg),Horz Rel Angle(deg),Spin Efficiency(%),Vert Rel Angle(deg),Tilt(clock),I. Vert. Mov(in),Horz. Mov(in),Spin Axis(deg),Plate Height(ft),Plate Side(ft),Vert Appr Angle(deg),Horz Appr Angle(deg),Zone(zone),Radar Ball Speed(mph)
52.387,0.269,0.110,46.182,0.237,0.165,1.134,5.898,195.000,70.949,-4.806,97.191,0.955,-49.649,175.469,0.900,-234.968,1.205,0.265,2.412,3.245,0.040,0.000,294.821,1.512,397.900,2.041,0.305,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Data

Time,Fx(lb),Fy(lb),Fz(lb),X(in),Y(in)
0.000,-0.526,-7.253,200.736,-1.180,-11.083
0.005,-0.968,-4.918,200.572,-1.081,-10.490
0.010,-1.196,-4.106,200.186,-0.914,-10.257
0.015,-2.602,-4.324,187.425,-0.841,-10.491
0.020,-1.559,-4.922,200.876,-0.951,-10.503
0.025,-0.665,-4.520,202.659,-1.156,-10.334
0.030,-0.787,-4.292,200.317,-1.180,-10.266
0.035,-0.643,-4.535,201.720,-1.198,-10.272
0.040,-0.626,-4.541,201.487,-1.197,-10.276
0.045,-0.635,-4.557,201.237,-1.196,-10.285
0.050,-0.664,-4.585,200.968,-1.192,-10.295
0.055,-0.698,-4.618,200.677,-1.188,-10.304
0.060,-0.733,-4.650,200.376,-1.182,-10.312
0.065,-0.772,-4.681,200.090,-1.178,-10.319
0.070,-0.811,-4.718,199.861,-1.173,-10.326
0.075,-0.849,-4.762,199.721,-1.167,-10.335
0.080,-0.887,-4.811,199.679,-1.161,-10.345
0.085,-0.932,-4.859,199.722,-1.156,-10.354
0.090,-0.981,-4.894,199.815,-1.150,-10.361
0.095,-1.028,-4.916,199.933,-1.144,-10.363
0.100,-1.064,-4.928,200.047,-1.139,-10.361
0.105,-1.085,-4.935,200.148,-1.133,-10.358
0.110,-1.100,-4.942,200.223,-1.128,-10.356
0.115,-1.113,-4.953,200.264,-1.123,-10.355
0.120,-1.120,-4.964,200.257,-1.117,-10.353
0.125,-1.112,-4.970,200.187,-1.112,-10.349
0.130,-1.085,-4.962,200.056,-1.107,-10.344
0.135,-1.046,-4.939,199.881,-1.103,-10.340
0.140,-1.000,-4.910,199.683,-1.097,-10.335
0.145,-0.964,-4.887,199.507,-1.092,-10.332
0.150,-0.946,-4.877,199.356,-1.086,-10.336
0.155,-0.939,-4.879,199.230,-1.080,-10.344
0.160,-0.932,-4.890,199.124,-1.074,-10.355
0.165,-0.914,-4.911,199.043,-1.067,-10.366
0.170,-0.895,-4.953,198.998,-1.061,-10.375
0.175,-0.888,-5.015,198.981,-1.053,-10.387
0.180,-0.900,-5.097,199.017,-1.047,-10.405
0.185,-0.918,-5.188,199.078,-1.040,-10.426
0.190,-0.926,-5.275,199.123,-1.033,-10.445
