Analytics

Accel Impulse(lb*s),Accel Impulse Score(sec),Clawback(sec),Decel Impulse(lb*s),Decel Impulse Score(sec),Decel Width(sec),Impulse Ratio(ratio),Player Velo(mph),Player Weight(lb),Stride(in),Stride Angle(deg),Stride Ratio(%),X-Y Back(lb),X-Y Front(lb),Y Back(lb),Y Back Score(lb/lb),Y Front(lb),Y Front Score(lb/lb),Y Transfer(sec),YZ Back Score(lb/lb),YZ Front Score(lb/lb),YZ Transfer Back(sec),YZ Transfer Front(sec),Z Back(lb),Z Back Score(lb/lb),Z Front(lb),Z Front Score(lb/lb),Z Transfer(sec),Hip-Shoulder Separation(deg),Elbow Extension(deg),Shoulder Abduction(deg),Trunk Ant-Post Tilt(deg),Trunk Lateral Tilt(deg),Knee Extension - Foot Strike(deg),Knee Extension - Ball Release(deg),Chest Velocity(MPH),Trunk Velocity(MPH),Pelvis Velocity(MPH),Pitching Hand Velocity(MPH),Pitching Elbow Velocity(MPH),Lead Foot Velocity(MPH),Lead Knee Velocity(MPH),Elbow Extension Velocity(deg/s),Knee Extension Velocity(deg/s),Trunk Angular Velocity(deg/s),Pelvis Angular Velocity(deg/s),Pitch Speed(mph),Total Spin(rpm),Release Height(ft),Release Side(ft),Active Spin(rpm),Extension(ft),Gyro(deg),Horz Rel Angle(deg),Spin Efficiency(%),Vert Rel Angle(deg),Tilt(clock),I. Vert. Mov(in),Horz. Mov(in),Spin Axis(deg),Plate Height(ft),Plate Side(ft),Vert Appr Angle(deg),Horz Appr Angle(deg),Zone(zone),Radar Ball Speed(mph)
56.760,0.291,0.090,40.865,0.210,0.135,1.389,6.390,195.000,68.717,-1.806,94.132,-2.137,-47.962,159.933,0.820,-248.346,1.274,0.255,2.486,3.413,0.085,0.015,324.770,1.665,417.212,2.140,0.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Data

Time,Fx(lb),Fy(lb),Fz(lb),X(in),Y(in)
0.000,3.374,-0.278,200.803,-4.317,-8.217
0.005,3.685,-0.441,201.817,-4.354,-8.271
0.010,3.773,-0.207,200.913,-4.334,-8.277
0.015,3.829,-0.429,200.400,-4.333,-8.382
0.020,3.829,-0.662,201.758,-4.251,-8.478
0.025,3.502,-0.429,201.474,-4.092,-8.419
0.030,3.188,-0.155,201.311,-3.989,-8.287
0.035,3.613,-0.750,201.911,-4.121,-8.494
0.040,4.179,-1.392,202.281,-4.279,-8.736
0.045,4.262,-1.421,202.344,-4.293,-8.749
0.050,4.351,-1.463,202.420,-4.306,-8.765
0.055,4.450,-1.518,202.432,-4.323,-8.784
0.060,4.572,-1.595,202.411,-4.344,-8.807
0.065,4.711,-1.691,202.389,-4.368,-8.836
0.070,4.873,-1.811,202.322,-4.396,-8.870
0.075,5.041,-1.951,202.264,-4.424,-8.913
0.080,5.216,-2.103,202.154,-4.456,-8.958
0.085,5.381,-2.259,202.022,-4.491,-9.004
0.090,5.546,-2.412,201.858,-4.528,-9.052
0.095,5.708,-2.556,201.685,-4.565,-9.101
0.100,5.860,-2.692,201.524,-4.601,-9.153
0.105,5.993,-2.824,201.356,-4.635,-9.206
0.110,6.092,-2.945,201.199,-4.667,-9.257
0.115,6.164,-3.063,201.031,-4.699,-9.305
0.120,6.222,-3.181,200.873,-4.729,-9.348
0.125,6.288,-3.307,200.751,-4.757,-9.390
0.130,6.360,-3.448,200.677,-4.783,-9.433
0.135,6.436,-3.607,200.665,-4.808,-9.476
0.140,6.512,-3.779,200.711,-4.831,-9.519
0.145,6.581,-3.959,200.800,-4.855,-9.561
0.150,6.650,-4.146,200.940,-4.880,-9.604
0.155,6.731,-4.342,201.148,-4.905,-9.654
0.160,6.832,-4.554,201.409,-4.929,-9.708
0.165,6.936,-4.774,201.682,-4.953,-9.765
0.170,7.032,-5.000,201.943,-4.977,-9.822
0.175,7.101,-5.220,202.148,-5.001,-9.878
0.180,7.146,-5.432,202.278,-5.026,-9.931
0.185,7.190,-5.636,202.342,-5.048,-9.981
0.190,7.238,-5.831,202.332,-5.068,-10.028
0.195,7.286,-6.017,202.248,-5.088,-10.069
0.200,7.316,-6.188,202.129,-5.110,-10.108
0.205,7.328,-6.351,202.009,-5.129,-10.148
0.210,7.335,-6.505,201.905,-5.146,-10.190
0.215,7.358,-6.646,201.829,-5.162,-10.231
0.220,7.401,-6.772,201.777,-5.176,-10.269
0.225,7.448,-6.882,201.722,-5.189,-10.300
0.230,7.485,-6.975,201.668,-5.201,-10.326
0.235,7.507,-7.054,201.630,-5.208,-10.348
0.240,7.525,-7.124,201.599,-5.211,-10.367
0.245,7.540,-7.180,201.557,-5.211,-10.381
0.250,7.547,-7.219,201.483,-5.208,-10.385
0.255,7.545,-7.237,201.371,-5.204,-10.378
0.260,7.532,-7.238,201.229,-5.198,-10.364
0.265,7.514,-7.224,201.113,-5.189,-10.348
0.270,7.487,-7.193,201.034,-5.175,-10.330
0.275,7.439,-7.147,201.001,-5.158,-10.309
0.280,7.353,-7.079,200.994,-5.138,-10.281
0.285,7.226,-6.985,201.018,-5.115,-10.245
0.290,7.069,-6.864,201.075,-5.091,-10.207
0.295,6.890,-6.730,201.184,-5.063,-10.169
0.300,6.697,-6.595,201.375,-5.029,-10.132
0.305,6.486,-6.463,201.603,-4.993,-10.092
0.310,6.264,-6.338,201.860,-4.954,-10.050
0.315,6.039,-6.213,202.108,-4.914,-10.004
0.320,5.819,-6.083,202.344,-4.870,-9.952
0.325,5.609,-5.943,202.558,-4.821,-9.894
0.330,5.403,-5.783,202.752,-4.768,-9.826
0.335,5.195,-5.589,202.921,-4.712,-9.750
0.340,4.975,-5.350,203.038,-4.652,-9.663
0.345,4.737,-5.055,203.127,-4.587,-9.569
0.350,4.481,-4.701,203.178,-4.517,-9.465
0.355,4.216,-4.290,203.183,-4.442,-9.351
0.360,3.953,-3.823,203.127,-4.365,-9.225
0.365,3.691,-3.301,203.019,-4.285,-9.085
0.370,3.406,-2.735,202.877,-4.199,-8.930
0.375,3.084,-2.134,202.726,-4.107,-8.763
0.380,2.715,-1.520,202.597,-4.009,-8.585
0.385,2.311,-0.930,202.468,-3.904,-8.388
0.390,1.892,-0.398,202.328,-3.794,-8.169
0.395,1.468,0.126,202.177,-3.678,-7.924
